"DEPCODE","County","State","City","Cases"
14,"Desoto","Florida","Arcadia","456"
14,"Desoto","Florida","Nocatee","6"
15,"Dixie","Florida","Cross City","24"
15,"Dixie","Florida","Steinhatchee","1"
15,"Dixie","Florida","Old Town","36"
16,"Duval","Florida","Jupiter","1"
16,"Duval","Florida","Baldwin","1"
16,"Duval","Florida","Jacksonville Beach","178"
16,"Duval","Florida","Neptune Beach","43"
16,"Duval","Florida","Mayport","1"
16,"Duval","Florida","Fpo","2"
16,"Duval","Florida","Atlantic Beach","68"
16,"Duval","Florida","Jacksonville","3283"
17,"Escambia","Florida","Alva","1"
17,"Escambia","Florida","Perdido Key","1"
17,"Escambia","Florida","Gulf Breeze","2"
17,"Escambia","Florida","Pensacola Beach","1"
17,"Escambia","Florida","Cantonment","81"
17,"Escambia","Florida","Mcdavid","2"
17,"Escambia","Florida","Bellview","6"
17,"Escambia","Florida","Century","10"
17,"Escambia","Florida","Molino","16"
17,"Escambia","Florida","Pensacola Naval Hospital","1"
17,"Escambia","Florida","Pensacola","992"
17,"Escambia","Florida","Walnut Hill","2"
18,"Flagler","Florida","Flagler Beach","18"
18,"Flagler","Florida","Palm Coast","206"
18,"Flagler","Florida","Bunnell","23"
19,"Franklin","Florida","Carrabelle","2"
19,"Franklin","Florida","Eastpoint","1"
20,"Gadsden","Florida","Quincy","237"
20,"Gadsden","Florida","Midway","23"
20,"Gadsden","Florida","Mount Pleasant","1"
20,"Gadsden","Florida","Greensboro","5"
20,"Gadsden","Florida","Gretna","17"
20,"Gadsden","Florida","Chattahoochee","20"
20,"Gadsden","Florida","Havana","29"
21,"Gilchrist","Florida","Fanning Springs","1"
21,"Gilchrist","Florida","Bell","13"
21,"Gilchrist","Florida","Trenton","69"
22,"Glades","Florida","Moore Haven","144"
22,"Glades","Florida","Labelle","3"
22,"Glades","Florida","Palmdale","3"
23,"Gulf","Florida","Port Saint Joe","7"
23,"Gulf","Florida","Wewahitchka","5"
24,"Hamilton","Florida","Jasper","246"
24,"Hamilton","Florida","Jennings","59"
24,"Hamilton","Florida","White Springs","7"
25,"Hardee","Florida","Ona","5"
25,"Hardee","Florida","Bowling Green","100"
25,"Hardee","Florida","Zolfo Springs","29"
25,"Hardee","Florida","Wauchula","155"
26,"Hendry","Florida","Clewiston","495"
26,"Hendry","Florida","Labelle","245"
26,"Hendry","Florida","Fort Denaud","6"
26,"Hendry","Florida","Felda","18"
27,"Hernando","Florida","Weeki Wachee","5"
27,"Hernando","Florida","Spring Hill","136"
27,"Hernando","Florida","Hernando Beach","1"
27,"Hernando","Florida","Brooksville","73"
28,"Highlands","Florida","Lorida","2"
28,"Highlands","Florida","Venus","6"
28,"Highlands","Florida","Avon Park","91"
28,"Highlands","Florida","Sebring","116"
28,"Highlands","Florida","Lake Placid","44"
29,"Hillsborough","Florida","Lithia","38"
29,"Hillsborough","Florida","Dover","59"
29,"Hillsborough","Florida","Ruskin","200"
29,"Hillsborough","Florida","Perth Amboy","1"
29,"Hillsborough","Florida","Tampa","4710"
29,"Hillsborough","Florida","Riverview","446"
29,"Hillsborough","Florida","Gibsonton","67"
29,"Hillsborough","Florida","Sun City Center","53"
29,"Hillsborough","Florida","Sun City","4"
29,"Hillsborough","Florida","Temple Terrace","12"
29,"Hillsborough","Florida","Odessa","66"
29,"Hillsborough","Florida","Town N Country","1"
29,"Hillsborough","Florida","Carrollwood","8"
29,"Hillsborough","Florida","Mango","2"
29,"Hillsborough","Florida","Homeless","1"
29,"Hillsborough","Florida","Tampa Palms","1"
29,"Hillsborough","Florida","Plant City","397"
29,"Hillsborough","Florida","Lutz","170"
29,"Hillsborough","Florida","Apollo Beach","58"
29,"Hillsborough","Florida","Wimauma","138"
29,"Hillsborough","Florida","Balm","3"
29,"Hillsborough","Florida","Northdale","1"
29,"Hillsborough","Florida","Durant","1"
29,"Hillsborough","Florida","Thonotosassa","42"
29,"Hillsborough","Florida","Seffner","96"
29,"Hillsborough","Florida","Brandon","445"
29,"Hillsborough","Florida","Valrico","152"
29,"Hillsborough","Florida","Westchase","1"
30,"Holmes","Florida","Westville","3"
30,"Holmes","Florida","Bonifay","133"
30,"Holmes","Florida","Graceville","2"
31,"Indian River","Florida","Wabasso","2"
31,"Indian River","Florida","Vero Beach","286"
31,"Indian River","Florida","Sebastian","28"
31,"Indian River","Florida","Fellsmere","122"
32,"Jackson","Florida","Campbellton","2"
32,"Jackson","Florida","Grand Ridge","10"
32,"Jackson","Florida","Alford","4"
32,"Jackson","Florida","Bascom","3"
32,"Jackson","Florida","Sneads","168"
32,"Jackson","Florida","Marianna","103"
32,"Jackson","Florida","Malone","8"
32,"Jackson","Florida","Cottondale","13"
32,"Jackson","Florida","Graceville","3"
32,"Jackson","Florida","Greenwood","16"
33,"Jefferson","Florida","Lamont","1"
33,"Jefferson","Florida","Monticello","35"
34,"Lafayette","Florida","Branford","1"
34,"Lafayette","Florida","Mayo","19"
35,"Lake","Florida","Leesburg","122"
35,"Lake","Florida","Montverde","11"
35,"Lake","Florida","Paisley","2"
35,"Lake","Florida","Okahumpka","3"
35,"Lake","Florida","Yalaha","2"
35,"Lake","Florida","Mount Dora","48"
35,"Lake","Florida","Lady Lake","27"
35,"Lake","Florida","Eustis","92"
35,"Lake","Florida","Clermont","231"
35,"Lake","Florida","Astor","3"
35,"Lake","Florida","Umatilla","16"
35,"Lake","Florida","Astatula","2"
35,"Lake","Florida","Tavares","166"
35,"Lake","Florida","Groveland","40"
35,"Lake","Florida","Altoona","2"
35,"Lake","Florida","Sorrento","21"
35,"Lake","Florida","Howey-In-The-Hills","7"
35,"Lake","Florida","The Villages","10"
35,"Lake","Florida","Fruitland Park","10"
35,"Lake","Florida","Minneola","18"
35,"Lake","Florida","Grand Island","2"
35,"Lake","Florida","Mascotte","15"
36,"Lee","Florida","Alva","12"
36,"Lee","Florida","Lehigh Acres","920"
36,"Lee","Florida","Miromar Lakes","2"
36,"Lee","Florida","Fort Myers Beach","22"
36,"Lee","Florida","Buckingham","1"
36,"Lee","Florida","Estero","102"
36,"Lee","Florida","Sanibel","13"
36,"Lee","Florida","Saint James City","1"
36,"Lee","Florida","Boca Grande","1"
36,"Lee","Florida","Lehigh","2"
36,"Lee","Florida","Cape Coral","745"
36,"Lee","Florida","Tice","3"
36,"Lee","Florida","North Fort Myers","121"
36,"Lee","Florida","Captiva","1"
36,"Lee","Florida","San Carlos Park","1"
36,"Lee","Florida","Bonita Springs","252"
36,"Lee","Florida","Matlacha","4"
36,"Lee","Florida","Bokeelia","3"
36,"Lee","Florida","Fort Myers","1737"
37,"Leon","Florida","Florida State University","1"
37,"Leon","Florida","Tallahassee","601"
37,"Leon","Florida","Centerville","2"
38,"Levy","Florida","Bronson","20"
38,"Levy","Florida","Cedar Key","1"
38,"Levy","Florida","Chiefland","92"
38,"Levy","Florida","Yankeetown","2"
38,"Levy","Florida","Williston","30"
38,"Levy","Florida","Morriston","8"
39,"Liberty","Florida","Bristol","217"
39,"Liberty","Florida","Hosford","3"
40,"Madison","Florida","Madison","99"
40,"Madison","Florida","Lee","11"
40,"Madison","Florida","Pinetta","4"
40,"Madison","Florida","Greenville","9"
41,"Manatee","Florida","Long Boat Key","2"
41,"Manatee","Florida","Palmetto","363"
41,"Manatee","Florida","Terra Ceia","2"
41,"Manatee","Florida","Myakka City","46"
41,"Manatee","Florida","Bayshore Gardens","1"
41,"Manatee","Florida","Bradenton Beach","6"
41,"Manatee","Florida","Palma Sola","2"
41,"Manatee","Florida","Parrish","75"
41,"Manatee","Florida","Lakewood Ranch","26"
41,"Manatee","Florida","West Bradenton","1"
41,"Manatee","Florida","University Park","2"
41,"Manatee","Florida","Holmes Beach","5"
41,"Manatee","Florida","Sarasota","72"
41,"Manatee","Florida","Wimauma","1"
41,"Manatee","Florida","Braden River","2"
41,"Manatee","Florida","Rubonia","1"
41,"Manatee","Florida","Ellenton","55"
41,"Manatee","Florida","Bradenton","1494"
41,"Manatee","Florida","Longboat Key","3"
41,"Manatee","Florida","Tallevast","1"
42,"Marion","Florida","Ocala","324"
42,"Marion","Florida","Anthony","5"
42,"Marion","Florida","Dunnellon","21"
42,"Marion","Florida","Ocklawaha","7"
42,"Marion","Florida","Reddick","5"
42,"Marion","Florida","Oklawaha","1"
42,"Marion","Florida","Silver Springs","7"
42,"Marion","Florida","Summerfield","50"
42,"Marion","Florida","Belleview","28"
42,"Marion","Florida","The Villages","1"
42,"Marion","Florida","Fort Mccoy","2"
42,"Marion","Florida","Weirsdale","4"
42,"Marion","Florida","Citra","13"
43,"Martin","Florida","Indiantown","623"
43,"Martin","Florida","Miami","2"
43,"Martin","Florida","Palm City","102"
43,"Martin","Florida","Jensen Beach","45"
43,"Martin","Florida","Hobe Sound","116"
43,"Martin","Florida","Okeechobee","1"
43,"Martin","Florida","Stuart","761"
44,"Monroe","Florida","Summerland Key","4"
44,"Monroe","Florida","Sugarloaf","1"
44,"Monroe","Florida","Big Pine Key","3"
44,"Monroe","Florida","Stock Island","1"
44,"Monroe","Florida","Marathon","14"
44,"Monroe","Florida","Key Largo","26"
44,"Monroe","Florida","Tavernier","33"
44,"Monroe","Florida","Islamorada","5"
44,"Monroe","Florida","Key Colony Beach","1"
44,"Monroe","Florida","Cudjoe Key","2"
44,"Monroe","Florida","Key West","65"
45,"Nassau","Florida","Yulee","22"
45,"Nassau","Florida","Hilliard","18"
45,"Nassau","Florida","Bryceville","5"
45,"Nassau","Florida","Callahan","24"
45,"Nassau","Florida","Fernandina","1"
45,"Nassau","Florida","Fernandina Beach","55"
46,"Okaloosa","Florida","Eglin Air Force Base","7"
46,"Okaloosa","Florida","Mary Esther","32"
46,"Okaloosa","Florida","Niceville","47"
46,"Okaloosa","Florida","Crestview","77"
46,"Okaloosa","Florida","Laurel Hill","4"
46,"Okaloosa","Florida","Holt","3"
46,"Okaloosa","Florida","Shalimar","27"
46,"Okaloosa","Florida","Fort Walton Beach","205"
46,"Okaloosa","Florida","Destin","71"
46,"Okaloosa","Florida","Baker","2"
46,"Okaloosa","Florida","Valparaiso","3"
47,"Okeechobee","Florida","Okeechobee","284"
48,"Orange","Florida","Belle Isle","18"
48,"Orange","Florida","Orlando","5110"
48,"Orange","Florida","Christmas","12"
48,"Orange","Florida","Eatonville","1"
48,"Orange","Florida","Tewksbury","1"
48,"Orange","Florida","Ocoee","185"
48,"Orange","Florida","Pine Castle","1"
48,"Orange","Florida","Kissimmee","1"
48,"Orange","Florida","Zellwood","9"
48,"Orange","Florida","Aloma","1"
48,"Orange","Florida","Winter Garden","206"
48,"Orange","Florida","Plymouth","1"
48,"Orange","Florida","Maitland","98"
48,"Orange","Florida","Winter Park","315"
48,"Orange","Florida","Pine Hills","1"
48,"Orange","Florida","Mount Dora","1"
48,"Orange","Florida","Edgewood","3"
48,"Orange","Florida","Windermere","133"
48,"Orange","Florida","Apopka","412"
48,"Orange","Florida","Oakland","13"
48,"Orange","Florida","Gotha","25"
48,"Orange","Florida","Azalea Park","1"
48,"Orange","Florida","Alafaya","6"
48,"Orange","Florida","Forest City","1"
49,"Osceola","Florida","Reunion","3"
49,"Osceola","Florida","Harmony","2"
49,"Osceola","Florida","Saint Cloud","257"
49,"Osceola","Florida","Davenport","2"
49,"Osceola","Florida","Intercession City","2"
49,"Osceola","Florida","Kissimmee","970"
49,"Osceola","Florida","Poinciana","4"
49,"Osceola","Florida","Celebration","9"
49,"Osceola","Florida","Kenansville","1"
50,"Palm Beach","Florida","Royal Palm Beach","385"
50,"Palm Beach","Florida","Palm Beach Gardens","359"
50,"Palm Beach","Florida","Lake Worth","1710"
50,"Palm Beach","Florida","Loxahatchee","108"
50,"Palm Beach","Florida","Tequesta","27"
50,"Palm Beach","Florida","Palm Beach","42"
50,"Palm Beach","Florida","Loxahatchee Groves","1"
50,"Palm Beach","Florida","Lake Worth Beach","785"
50,"Palm Beach","Florida","Haverhill","6"
50,"Palm Beach","Florida","Belle Glade","538"
50,"Palm Beach","Florida","Boca Raton","1135"
50,"Palm Beach","Florida","Hypoluxo","7"
50,"Palm Beach","Florida","Riviera Beach","124"
50,"Palm Beach","Florida","Singer Island","5"
50,"Palm Beach","Florida","Atlantis","10"
50,"Palm Beach","Florida","Pahokee","213"
50,"Palm Beach","Florida","Rivera Beach","1"
50,"Palm Beach","Florida","Palm Beach Shores","1"
50,"Palm Beach","Florida","South Bay","275"
50,"Palm Beach","Florida","Juno Beach","11"
50,"Palm Beach","Florida","Mangonia Park","3"
50,"Palm Beach","Florida","Lantana","134"
50,"Palm Beach","Florida","Greenacres","30"
50,"Palm Beach","Florida","Ocean Ridge","3"
50,"Palm Beach","Florida","Manalapan","1"
50,"Palm Beach","Florida","Jupiter","524"
50,"Palm Beach","Florida","West Delray Beach","1"
50,"Palm Beach","Florida","Delray Beach","779"
50,"Palm Beach","Florida","Lake Park","33"
50,"Palm Beach","Florida","Palm Springs","89"
50,"Palm Beach","Florida","Cloud Lake","2"
50,"Palm Beach","Florida","Boynton Beach","1095"
50,"Palm Beach","Florida","North Palm Beach","57"
50,"Palm Beach","Florida","Wellington","249"
50,"Palm Beach","Florida","New Church","1"
50,"Palm Beach","Florida","Canal Point","11"
50,"Palm Beach","Florida","South Palm Beach","1"
50,"Palm Beach","Florida","West Palm Beach","2708"
51,"Pasco","Florida","Crystal Springs","1"
51,"Pasco","Florida","New Port Richey","258"
51,"Pasco","Florida","Holiday","79"
51,"Pasco","Florida","Zephyrhills","90"
51,"Pasco","Florida","Land O Lakes","168"
51,"Pasco","Florida","Odessa","7"
51,"Pasco","Florida","Trinity","17"
51,"Pasco","Florida","San Antonio","5"
51,"Pasco","Florida","Lutz","3"
51,"Pasco","Florida","Wesley Chapel","205"
51,"Pasco","Florida","Saint Leo","2"
51,"Pasco","Florida","Seven Springs","1"
51,"Pasco","Florida","Spring Hill","26"
51,"Pasco","Florida","Dade City","90"
51,"Pasco","Florida","Hudson","75"
51,"Pasco","Florida","Port Richey","87"
51,"Pasco","Florida","Bayonet Point","1"
52,"Pinellas","Florida","Tarpon Springs","108"
52,"Pinellas","Florida","Lealman","2"
52,"Pinellas","Florida","Kenneth City","11"
52,"Pinellas","Florida","Seminole","263"
52,"Pinellas","Florida","North Redington Beach","3"
52,"Pinellas","Florida","Treasure Island","1"
52,"Pinellas","Florida","Saint Pete Beach","4"
52,"Pinellas","Florida","Belleair Beach","8"
52,"Pinellas","Florida","Crystal Beach","6"
52,"Pinellas","Florida","Indian Shores","1"
52,"Pinellas","Florida","Bay Pines","2"
52,"Pinellas","Florida","Clearwater Beach","35"
52,"Pinellas","Florida","Safety Harbor","41"
52,"Pinellas","Florida","Pasadena","1"
52,"Pinellas","Florida","Madeira Beach","9"
52,"Pinellas","Florida","South Pasadena","12"
52,"Pinellas","Florida","Pinellas Park","214"
52,"Pinellas","Florida","Largo","465"
52,"Pinellas","Florida","Belleair","3"
52,"Pinellas","Florida","Indian Rock Beach","1"
52,"Pinellas","Florida","Belleair Bluffs","3"
52,"Pinellas","Florida","Clearwater","708"
52,"Pinellas","Florida","Gulfport","16"
52,"Pinellas","Florida","Dunedin","78"
52,"Pinellas","Florida","Tierra Verde","2"
52,"Pinellas","Florida","Oldsmar","53"
52,"Pinellas","Florida","Saint Petersburg","2308"
52,"Pinellas","Florida","Indian Rocks Beach","16"
52,"Pinellas","Florida","Palm Harbor","213"
53,"Polk","Florida","Homeland","1"
53,"Polk","Florida","Lakeland","902"
53,"Polk","Florida","Bradley","1"
53,"Polk","Florida","Indian Lake Estates","1"
53,"Polk","Florida","Wahneta","3"
53,"Polk","Florida","Po","1"
53,"Polk","Florida","Poinciana","10"
53,"Polk","Florida","Lake Alfred","23"
53,"Polk","Florida","Bartow","127"
53,"Polk","Florida","Highland City","1"
53,"Polk","Florida","Kissimmee","102"
53,"Polk","Florida","Alturas","1"
53,"Polk","Florida","Kathleen","3"
53,"Polk","Florida","Frostproof","31"
53,"Polk","Florida","Lake Hamilton","3"
53,"Polk","Florida","Gastonia","1"
53,"Polk","Florida","Mulberry","83"
53,"Polk","Florida","Auburndale","110"
53,"Polk","Florida","Fort Meade","57"
53,"Polk","Florida","Davenport","196"
53,"Polk","Florida","Lake Wales","117"
53,"Polk","Florida","Eaton Park","1"
53,"Polk","Florida","Champions Gate","1"
53,"Polk","Florida","Eagle Lake","21"
53,"Polk","Florida","Haines City","95"
53,"Polk","Florida","Cypress Gardens","1"
53,"Polk","Florida","Winter Haven","548"
53,"Polk","Florida","Waverly","5"
53,"Polk","Florida","Babson Park","6"
53,"Polk","Florida","Gibsonia","1"
53,"Polk","Florida","Polk City","24"
53,"Polk","Florida","Clermont","1"
53,"Polk","Florida","Dundee","9"
54,"Putnam","Florida","Satsuma","8"
54,"Putnam","Florida","Florahome","5"
54,"Putnam","Florida","San Mateo","3"
54,"Putnam","Florida","East Palatka","21"
54,"Putnam","Florida","Welaka","1"
54,"Putnam","Florida","Hawthorne","2"
54,"Putnam","Florida","Pomona Park","3"
54,"Putnam","Florida","Hollister","3"
54,"Putnam","Florida","Crescent City","18"
54,"Putnam","Florida","Palatka","181"
54,"Putnam","Florida","Melrose","5"
54,"Putnam","Florida","Interlachen","20"
57,"Santa Rosa","Florida","Pace","34"
57,"Santa Rosa","Florida","Navarre","66"
57,"Santa Rosa","Florida","Gulf Breeze","61"
57,"Santa Rosa","Florida","Pensacola Beach","2"
57,"Santa Rosa","Florida","Jay","5"
57,"Santa Rosa","Florida","Milton","211"
58,"Sarasota","Florida","Venice","100"
58,"Sarasota","Florida","North Venice","2"
58,"Sarasota","Florida","Siesta Key","2"
58,"Sarasota","Florida","West Villages","1"
58,"Sarasota","Florida","North Port","157"
58,"Sarasota","Florida","Osprey","13"
58,"Sarasota","Florida","Longboat Key","2"
58,"Sarasota","Florida","Sarasota","779"
58,"Sarasota","Florida","Nokomis","21"
58,"Sarasota","Florida","Englewood","13"
59,"Seminole","Florida","Sanford","317"
59,"Seminole","Florida","Altamonte Springs","293"
59,"Seminole","Florida","Winter Springs","154"
59,"Seminole","Florida","Longwood","212"
59,"Seminole","Florida","Chuluota","34"
59,"Seminole","Florida","Heathrow","3"
59,"Seminole","Florida","Oviedo","345"
59,"Seminole","Florida","Winter Park","1"
59,"Seminole","Florida","Casselberry","182"
59,"Seminole","Florida","Lake Mary","162"
59,"Seminole","Florida","Geneva","21"
59,"Seminole","Florida","Fern Park","8"
55,"St. Johns","Florida","Switzerland","1"
55,"St. Johns","Florida","Elkton","3"
55,"St. Johns","Florida","Saint Johns","82"
55,"St. Johns","Florida","Jacksonville","37"
55,"St. Johns","Florida","Hastings","6"
55,"St. Johns","Florida","Ponte Vedra Beach","116"
55,"St. Johns","Florida","Fruit Cove","3"
55,"St. Johns","Florida","Saint Augustine","256"
55,"St. Johns","Florida","Ponte Vedra","56"
56,"St. Lucie","Florida","Port Saint Lucie","883"
56,"St. Lucie","Florida","Ft Pierce","1"
56,"St. Lucie","Florida","Fort Pierce","464"
56,"St. Lucie","Florida","Hutchinson Island","1"
56,"St. Lucie","Florida","Unk","1"
60,"Sumter","Florida","Webster","12"
60,"Sumter","Florida","Bushnell","124"
60,"Sumter","Florida","Wildwood","12"
60,"Sumter","Florida","The Villages","92"
60,"Sumter","Florida","Sumterville","5"
60,"Sumter","Florida","Lake Panasoffkee","22"
60,"Sumter","Florida","Coleman","7"
60,"Sumter","Florida","Oxford","21"
60,"Sumter","Florida","Center Hill","3"
60,"Sumter","Florida","Lady Lake","7"
61,"Suwannee","Florida","Branford","12"
61,"Suwannee","Florida","Mcalpin","10"
61,"Suwannee","Florida","O Brien","16"
61,"Suwannee","Florida","Lake City","1"
61,"Suwannee","Florida","Dowling Park","1"
61,"Suwannee","Florida","Live Oak","304"
61,"Suwannee","Florida","Wellborn","4"
62,"Taylor","Florida","Perry","65"
62,"Taylor","Florida","Steinhatchee","2"
62,"Taylor","Florida","Lamont","1"
63,"Union","Florida","Lake Butler","17"
63,"Union","Florida","Florida Dept Of Corrections","22"
63,"Union","Florida","Raiford","7"
64,"Volusia","Florida","Pierson","14"
64,"Volusia","Florida","Orange City","77"
64,"Volusia","Florida","Ormond Beach","144"
64,"Volusia","Florida","Deland","205"
64,"Volusia","Florida","Osteen","1"
64,"Volusia","Florida","De Leon Springs","21"
64,"Volusia","Florida","Seville","2"
64,"Volusia","Florida","Holly Hill","54"
64,"Volusia","Florida","Deltona","229"
64,"Volusia","Florida","South Daytona","15"
64,"Volusia","Florida","Debary","89"
64,"Volusia","Florida","Port Orange","101"
64,"Volusia","Florida","Edgewater","33"
64,"Volusia","Florida","Oak Hill","5"
64,"Volusia","Florida","Lake Helen","9"
