"DEPCODE","County","State","City","Cases"
41,"Manatee","Florida","Anna Maria","1"
41,"Manatee","Florida","Long Boat Key","4"
41,"Manatee","Florida","Braden River","2"
41,"Manatee","Florida","Bonita Springs","1"
41,"Manatee","Florida","Holmes Beach","8"
41,"Manatee","Florida","Parrish","141"
41,"Manatee","Florida","Bradenton","2556"
41,"Manatee","Florida","Wimauma","1"
41,"Manatee","Florida","Bradenton Beach","10"
41,"Manatee","Florida","Saint Cloud","1"
41,"Manatee","Florida","Tallevast","2"
41,"Manatee","Florida","Sarasota","138"
41,"Manatee","Florida","Lakewood Ranch","29"
41,"Manatee","Florida","West Bradenton","1"
41,"Manatee","Florida","Duette","1"
41,"Manatee","Florida","Bayshore Gardens","1"
41,"Manatee","Florida","Ellenton","103"
41,"Manatee","Florida","Terra Ceia","5"
41,"Manatee","Florida","Myakka City","56"
41,"Manatee","Florida","Oneco","1"
41,"Manatee","Florida","Venice","1"
41,"Manatee","Florida","Longboat Key","5"
42,"Marion","Florida","Ocklawaha","15"
42,"Marion","Florida","Summerfield","74"
42,"Marion","Florida","Candler","3"
42,"Marion","Florida","Belleview","47"
42,"Marion","Florida","Anthony","8"
42,"Marion","Florida","Weirsdale","8"
42,"Marion","Florida","Fort Mccoy","2"
42,"Marion","Florida","Silver Springs","8"
42,"Marion","Florida","Dunnellon","44"
42,"Marion","Florida","Citra","20"
42,"Marion","Florida","Oklawaha","1"
42,"Marion","Florida","The Villages","1"
42,"Marion","Florida","Reddick","10"
42,"Marion","Florida","Ocala","634"
43,"Martin","Florida","Hobe Sound","148"
43,"Martin","Florida","Jensen Beach","74"
43,"Martin","Florida","Sewalls Point","1"
43,"Martin","Florida","Palm City","174"
43,"Martin","Florida","Indiantown","732"
43,"Martin","Florida","Miami","2"
43,"Martin","Florida","Stuart","1139"
43,"Martin","Florida","Okeechobee","1"
44,"Monroe","Florida","Key West","126"
44,"Monroe","Florida","Summerland Key","5"
44,"Monroe","Florida","Key Largo","56"
44,"Monroe","Florida","Marathon","45"
44,"Monroe","Florida","Big Pine Key","12"
44,"Monroe","Florida","Islamorada","17"
44,"Monroe","Florida","Tavernier","48"
44,"Monroe","Florida","Homeless","1"
44,"Monroe","Florida","Stock Island","2"
44,"Monroe","Florida","Cudjoe Key","2"
44,"Monroe","Florida","Long Key","1"
44,"Monroe","Florida","Key Colony Beach","3"
44,"Monroe","Florida","Sugarloaf","2"
45,"Nassau","Florida","Callahan","50"
45,"Nassau","Florida","Fernandina","1"
45,"Nassau","Florida","Hilliard","30"
45,"Nassau","Florida","Yulee","60"
45,"Nassau","Florida","Bryceville","9"
45,"Nassau","Florida","Fernandina Beach","138"
46,"Okaloosa","Florida","Baker","19"
46,"Okaloosa","Florida","Crestview","162"
46,"Okaloosa","Florida","Shalimar","55"
46,"Okaloosa","Florida","Laurel Hill","6"
46,"Okaloosa","Florida","Mary Esther","50"
46,"Okaloosa","Florida","Valparaiso","6"
46,"Okaloosa","Florida","Holt","4"
46,"Okaloosa","Florida","Destin","145"
46,"Okaloosa","Florida","Eglin Air Force Base","8"
46,"Okaloosa","Florida","Fort Walton Beach","342"
46,"Okaloosa","Florida","Niceville","74"
47,"Okeechobee","Florida","Okeechobee","406"
48,"Orange","Florida","Forest City","2"
48,"Orange","Florida","Ocoee","444"
48,"Orange","Florida","Tangerine","1"
48,"Orange","Florida","Kissimmee","4"
48,"Orange","Florida","Winter Park","616"
48,"Orange","Florida","Orlando","10474"
48,"Orange","Florida","Clarcona","1"
48,"Orange","Florida","Aloma","2"
48,"Orange","Florida","Haines City","1"
48,"Orange","Florida","Apopka","757"
48,"Orange","Florida","Altamonte Springs","1"
48,"Orange","Florida","Alafaya","10"
48,"Orange","Florida","Sanford","1"
48,"Orange","Florida","Union Park","1"
48,"Orange","Florida","Edgewood","7"
48,"Orange","Florida","Franklin","1"
48,"Orange","Florida","Windermere","349"
48,"Orange","Florida","Zellwood","29"
48,"Orange","Florida","Mount Dora","1"
48,"Orange","Florida","Plymouth","2"
48,"Orange","Florida","Valrico","1"
48,"Orange","Florida","Lockhart","2"
48,"Orange","Florida","Azalea Park","3"
48,"Orange","Florida","Homossa","1"
48,"Orange","Florida","Christmas","24"
48,"Orange","Florida","Sorrento","1"
48,"Orange","Florida","Winter Garden","524"
48,"Orange","Florida","Oakland","23"
48,"Orange","Florida","Tewksbury","1"
48,"Orange","Florida","Celebration","3"
48,"Orange","Florida","Pine Hills","2"
48,"Orange","Florida","Maitland","259"
48,"Orange","Florida","Hiawassee","2"
48,"Orange","Florida","Belle Isle","29"
48,"Orange","Florida","Wintergarden","1"
48,"Orange","Florida","Eatonville","2"
48,"Orange","Florida","Bay Lake","1"
48,"Orange","Florida","Clermont","1"
48,"Orange","Florida","Pine Castle","1"
48,"Orange","Florida","Gotha","46"
48,"Orange","Florida","Sand Lake","2"
49,"Osceola","Florida","Intercession City","3"
49,"Osceola","Florida","Davenport","2"
49,"Osceola","Florida","Harmony","3"
49,"Osceola","Florida","Kindred","4"
49,"Osceola","Florida","Poinciana","4"
49,"Osceola","Florida","Celebration","20"
49,"Osceola","Florida","Kissimmee","2297"
49,"Osceola","Florida","Saint Cloud","491"
49,"Osceola","Florida","Buena Ventura Lakes","3"
49,"Osceola","Florida","Reunion","7"
49,"Osceola","Florida","Kenansville","2"
50,"Palm Beach","Florida","Cloud Lake","3"
50,"Palm Beach","Florida","Loxahatchee","201"
50,"Palm Beach","Florida","Lake Worth Beach","930"
50,"Palm Beach","Florida","Manalapan","1"
50,"Palm Beach","Florida","Delray Beach","1071"
50,"Palm Beach","Florida","Boynton Beach","1489"
50,"Palm Beach","Florida","Rivera Beach","1"
50,"Palm Beach","Florida","West Palm Beach","3973"
50,"Palm Beach","Florida","Pahokee","269"
50,"Palm Beach","Florida","Atlantis","16"
50,"Palm Beach","Florida","Juno Beach","16"
50,"Palm Beach","Florida","Royal Palm Beach","589"
50,"Palm Beach","Florida","Lake Park","57"
50,"Palm Beach","Florida","Singer Island","7"
50,"Palm Beach","Florida","South Palm Beach","1"
50,"Palm Beach","Florida","Tequesta","50"
50,"Palm Beach","Florida","Palm Beach Gardens","547"
50,"Palm Beach","Florida","Palm Beach Shores","1"
50,"Palm Beach","Florida","Ocean Ridge","4"
50,"Palm Beach","Florida","Unknown Out Of Area","2"
50,"Palm Beach","Florida","Wellington","397"
50,"Palm Beach","Florida","Boca Raton","1849"
50,"Palm Beach","Florida","Clewiston","1"
50,"Palm Beach","Florida","Lake Worth","2393"
50,"Palm Beach","Florida","Palm Beach","50"
50,"Palm Beach","Florida","South Bay","288"
50,"Palm Beach","Florida","Homeless","1"
50,"Palm Beach","Florida","Gulf Stream","2"
50,"Palm Beach","Florida","Canal Point","16"
50,"Palm Beach","Florida","Lantana","190"
50,"Palm Beach","Florida","Belle Glade","610"
50,"Palm Beach","Florida","Greenacres","32"
50,"Palm Beach","Florida","West Delray Beach","1"
50,"Palm Beach","Florida","Loxahatchee Groves","1"
50,"Palm Beach","Florida","Mangonia Park","5"
50,"Palm Beach","Florida","Hypoluxo","15"
50,"Palm Beach","Florida","New Church","1"
50,"Palm Beach","Florida","Palm Springs","129"
50,"Palm Beach","Florida","North Palm Beach","99"
50,"Palm Beach","Florida","Riviera Beach","195"
50,"Palm Beach","Florida","Haverhill","9"
50,"Palm Beach","Florida","Jupiter","827"
50,"Palm Beach","Florida","Lake Harbor","1"
50,"Palm Beach","Florida","Green Acres","1"
51,"Pasco","Florida","Clearwater","1"
51,"Pasco","Florida","Saint Leo","2"
51,"Pasco","Florida","Elfers","2"
51,"Pasco","Florida","Odessa","9"
51,"Pasco","Florida","Port Richey","214"
51,"Pasco","Florida","New Port Richey","673"
51,"Pasco","Florida","Seven Springs","1"
51,"Pasco","Florida","Lacoochee","1"
51,"Pasco","Florida","Lutz","4"
51,"Pasco","Florida","Bayonet Point","5"
51,"Pasco","Florida","San Antonio","13"
51,"Pasco","Florida","Land O Lakes","441"
51,"Pasco","Florida","Holiday","168"
51,"Pasco","Florida","Hudson","182"
51,"Pasco","Florida","Spring Hill","49"
51,"Pasco","Florida","Wesley Chapel","433"
51,"Pasco","Florida","Ridge Manor","2"
51,"Pasco","Florida","Dade City","190"
51,"Pasco","Florida","Zephyrhills","207"
51,"Pasco","Florida","Trinity","41"
52,"Pinellas","Florida","Bay Pines","2"
52,"Pinellas","Florida","Pasadena","1"
52,"Pinellas","Florida","Saint Petersburg","3932"
52,"Pinellas","Florida","San Pao","1"
52,"Pinellas","Florida","Homeless","1"
52,"Pinellas","Florida","Madeira Beach","15"
52,"Pinellas","Florida","Gulfport","48"
52,"Pinellas","Florida","Kenneth City","35"
52,"Pinellas","Florida","Seminole","434"
52,"Pinellas","Florida","Tampa","1"
52,"Pinellas","Florida","North Redington Beach","5"
52,"Pinellas","Florida","Dunedin","194"
52,"Pinellas","Florida","Clearwater","1462"
52,"Pinellas","Florida","Indian Rock Beach","1"
52,"Pinellas","Florida","Pinellas Park","412"
52,"Pinellas","Florida","Oldsmar","127"
52,"Pinellas","Florida","Palm Harbor","424"
52,"Pinellas","Florida","Saint Pete Beach","5"
52,"Pinellas","Florida","Belleair Beach","11"
52,"Pinellas","Florida","South Pasadena","25"
52,"Pinellas","Florida","Lealman","2"
52,"Pinellas","Florida","Indian Shores","1"
52,"Pinellas","Florida","Redington Beach","1"
52,"Pinellas","Florida","Hudson","1"
52,"Pinellas","Florida","Crystal Beach","9"
52,"Pinellas","Florida","Tarpon Springs","222"
52,"Pinellas","Florida","Treasure Island","5"
52,"Pinellas","Florida","Belleair","8"
52,"Pinellas","Florida","Safety Harbor","112"
52,"Pinellas","Florida","Largo","832"
52,"Pinellas","Florida","Tierra Verde","4"
52,"Pinellas","Florida","Clearwater Beach","63"
52,"Pinellas","Florida","Indian Rocks Beach","24"
52,"Pinellas","Florida","Belleair Bluffs","3"
53,"Polk","Florida","Clermont","1"
53,"Polk","Florida","Bradley","1"
53,"Polk","Florida","Mulberry","175"
53,"Polk","Florida","Kathleen","4"
53,"Polk","Florida","Lake Wales","198"
53,"Polk","Florida","Lake Hamilton","12"
53,"Polk","Florida","Champions Gate","1"
53,"Polk","Florida","Alturas","2"
53,"Polk","Florida","Poinciana","14"
53,"Polk","Florida","Winter Haven","1144"
53,"Polk","Florida","Haines City","271"
53,"Polk","Florida","Davenport","411"
53,"Polk","Florida","Eagle Lake","36"
53,"Polk","Florida","Gastonia","1"
53,"Polk","Florida","Kissimmee","216"
53,"Polk","Florida","Bartow","289"
53,"Polk","Florida","Fort Meade","115"
53,"Polk","Florida","River Ranch","1"
53,"Polk","Florida","Eaton Park","2"
53,"Polk","Florida","Gibsonia","1"
53,"Polk","Florida","Babson Park","12"
53,"Polk","Florida","Cypress Gardens","1"
53,"Polk","Florida","Lakeland","1646"
53,"Polk","Florida","Waverly","9"
53,"Polk","Florida","Loughman","1"
53,"Polk","Florida","Eloise","2"
53,"Polk","Florida","Homeland","4"
53,"Polk","Florida","Wahneta","3"
53,"Polk","Florida","Polk City","81"
53,"Polk","Florida","Frostproof","131"
53,"Polk","Florida","Dundee","19"
53,"Polk","Florida","Indian Lake Estates","3"
53,"Polk","Florida","Auburndale","204"
53,"Polk","Florida","Highland City","2"
53,"Polk","Florida","Lake Alfred","51"
54,"Putnam","Florida","Palatka","306"
54,"Putnam","Florida","East Palatka","26"
54,"Putnam","Florida","Hollister","8"
54,"Putnam","Florida","San Mateo","8"
54,"Putnam","Florida","Lake Como","1"
54,"Putnam","Florida","Pomona Park","12"
54,"Putnam","Florida","Crescent City","103"
54,"Putnam","Florida","Melrose","15"
54,"Putnam","Florida","Georgetown","1"
54,"Putnam","Florida","Interlachen","34"
54,"Putnam","Florida","Satsuma","14"
54,"Putnam","Florida","Florahome","5"
54,"Putnam","Florida","Hawthorne","2"
54,"Putnam","Florida","Welaka","1"
57,"Santa Rosa","Florida","Navarre","139"
57,"Santa Rosa","Florida","Milton","360"
