"DEPCODE","County","State","City","Cases"
35,"Lake","Florida","Grand Island","23"
35,"Lake","Florida","Minneola","77"
35,"Lake","Florida","Tavares","397"
35,"Lake","Florida","Mascotte","75"
35,"Lake","Florida","Umatilla","41"
35,"Lake","Florida","Howey-In-The-Hills","19"
35,"Lake","Florida","Astatula","11"
35,"Lake","Florida","Lady Lake","69"
35,"Lake","Florida","Mount Dora","160"
35,"Lake","Florida","Ferndale","1"
35,"Lake","Florida","Groveland","166"
35,"Lake","Florida","Leesburg","336"
35,"Lake","Florida","Eustis","223"
35,"Lake","Florida","Clermont","647"
35,"Lake","Florida","Paisley","8"
35,"Lake","Florida","Fruitland Park","41"
35,"Lake","Florida","Altoona","7"
36,"Lee","Florida","Fort Myers","4316"
36,"Lee","Florida","San Carlos Park","2"
36,"Lee","Florida","North Fort Myers","329"
36,"Lee","Florida","Sanibel","26"
36,"Lee","Florida","Lehigh Acres","2001"
36,"Lee","Florida","Alva","48"
36,"Lee","Florida","Cape Coral","2103"
36,"Lee","Florida","South Fort Myers","1"
36,"Lee","Florida","Durango","1"
36,"Lee","Florida","Matlacha","7"
36,"Lee","Florida","Boca Grande","2"
36,"Lee","Florida","Fort Myers Beach","43"
36,"Lee","Florida","Bokeelia","15"
36,"Lee","Florida","Estero","220"
36,"Lee","Florida","Miami","1"
36,"Lee","Florida","Tice","7"
36,"Lee","Florida","Captiva","3"
36,"Lee","Florida","Miromar Lakes","2"
36,"Lee","Florida","Buckingham","1"
36,"Lee","Florida","Bonita Springs","684"
36,"Lee","Florida","Saint James City","12"
36,"Lee","Florida","Lehigh","3"
36,"Lee","Florida","Immokalee","1"
37,"Leon","Florida","Centerville","3"
37,"Leon","Florida","Florida State University","13"
37,"Leon","Florida","Woodville","1"
37,"Leon","Florida","Miccosukee","1"
37,"Leon","Florida","Tallahassee","2257"
38,"Levy","Florida","Morriston","15"
38,"Levy","Florida","Bronson","40"
38,"Levy","Florida","Cedar Key","2"
38,"Levy","Florida","Inglis","5"
38,"Levy","Florida","Williston","66"
38,"Levy","Florida","Chiefland","111"
38,"Levy","Florida","Archer","2"
38,"Levy","Florida","Yankeetown","2"
39,"Liberty","Florida","Bristol","250"
39,"Liberty","Florida","Hosford","14"
40,"Madison","Florida","Greenville","22"
40,"Madison","Florida","Madison","199"
40,"Madison","Florida","Lee","17"
40,"Madison","Florida","Pinetta","6"
41,"Manatee","Florida","Bayshore Gardens","1"
41,"Manatee","Florida","Wimauma","1"
41,"Manatee","Florida","Oneco","3"
41,"Manatee","Florida","Cortez","1"
41,"Manatee","Florida","Parrish","205"
41,"Manatee","Florida","Lakewood Ranch","33"
41,"Manatee","Florida","Rubonia","2"
41,"Manatee","Florida","Terra Ceia","6"
41,"Manatee","Florida","West Bradenton","1"
41,"Manatee","Florida","Sarasota","227"
41,"Manatee","Florida","Samoset","1"
41,"Manatee","Florida","Palma Sola","3"
41,"Manatee","Florida","Holmes Beach","9"
41,"Manatee","Florida","Longboat Key","9"
41,"Manatee","Florida","Long Boat Key","4"
41,"Manatee","Florida","University Park","2"
41,"Manatee","Florida","North Port","1"
41,"Manatee","Florida","Palmetto","767"
41,"Manatee","Florida","Myakka City","87"
41,"Manatee","Florida","Anna Maria","2"
41,"Manatee","Florida","Venice","1"
41,"Manatee","Florida","Duette","2"
41,"Manatee","Florida","Ellenton","143"
41,"Manatee","Florida","Bradenton","3489"
41,"Manatee","Florida","Braden River","2"
41,"Manatee","Florida","Tallevast","4"
41,"Manatee","Florida","Saint Cloud","1"
41,"Manatee","Florida","Bradenton Beach","15"
42,"Marion","Florida","Weirsdale","11"
42,"Marion","Florida","The Villages","1"
42,"Marion","Florida","Dunnellon","71"
42,"Marion","Florida","Reddick","16"
42,"Marion","Florida","Candler","3"
42,"Marion","Florida","Ocklawaha","18"
42,"Marion","Florida","Oklawaha","1"
42,"Marion","Florida","Fort Mccoy","3"
42,"Marion","Florida","Silver Springs","17"
42,"Marion","Florida","Citra","25"
42,"Marion","Florida","Summerfield","104"
42,"Marion","Florida","Belleview","83"
42,"Marion","Florida","East Lake","3"
42,"Marion","Florida","Anthony","10"
42,"Marion","Florida","Mcintosh","1"
42,"Marion","Florida","Ocala","1037"
43,"Martin","Florida","Indiantown","791"
43,"Martin","Florida","Okeechobee","1"
43,"Martin","Florida","Sewalls Point","1"
43,"Martin","Florida","Stuart","1354"
43,"Martin","Florida","Palm City","227"
43,"Martin","Florida","Miami","2"
43,"Martin","Florida","Hobe Sound","178"
43,"Martin","Florida","Jensen Beach","104"
44,"Monroe","Florida","Islamorada","30"
44,"Monroe","Florida","Key West Naval Air Station","1"
44,"Monroe","Florida","Summerland Key","10"
44,"Monroe","Florida","Tavernier","62"
44,"Monroe","Florida","Stock Island","13"
44,"Monroe","Florida","Long Key","1"
44,"Monroe","Florida","Key West","216"
44,"Monroe","Florida","Cudjoe Key","2"
44,"Monroe","Florida","Big Pine Key","15"
44,"Monroe","Florida","Homeless","1"
44,"Monroe","Florida","Key Largo","93"
44,"Monroe","Florida","Key Colony Beach","2"
44,"Monroe","Florida","Sugarloaf","2"
44,"Monroe","Florida","Ramrod Key","1"
44,"Monroe","Florida","Marathon","62"
45,"Nassau","Florida","Yulee","104"
45,"Nassau","Florida","Callahan","83"
45,"Nassau","Florida","Hilliard","47"
45,"Nassau","Florida","Bryceville","12"
45,"Nassau","Florida","Fernandina","1"
45,"Nassau","Florida","Fernandina Beach","226"
46,"Okaloosa","Florida","Holt","5"
46,"Okaloosa","Florida","Laurel Hill","14"
46,"Okaloosa","Florida","Niceville","126"
46,"Okaloosa","Florida","Crestview","243"
46,"Okaloosa","Florida","Destin","193"
46,"Okaloosa","Florida","Shalimar","80"
46,"Okaloosa","Florida","Baker","24"
46,"Okaloosa","Florida","Fort Walton Beach","472"
46,"Okaloosa","Florida","Eglin Air Force Base","11"
46,"Okaloosa","Florida","Mary Esther","68"
46,"Okaloosa","Florida","Valparaiso","10"
47,"Okeechobee","Florida","Okeechobee","512"
48,"Orange","Florida","Valrico","1"
48,"Orange","Florida","Wintergarden","1"
48,"Orange","Florida","Zellwood","34"
48,"Orange","Florida","Sand Lake","2"
48,"Orange","Florida","Aloma","2"
48,"Orange","Florida","Homossa","1"
48,"Orange","Florida","Pine Hills","2"
48,"Orange","Florida","Oakland","34"
48,"Orange","Florida","Franklin","1"
48,"Orange","Florida","Maitland","328"
48,"Orange","Florida","Pine Castle","1"
48,"Orange","Florida","Hiawassee","4"
48,"Orange","Florida","Clermont","1"
48,"Orange","Florida","Edgewood","11"
48,"Orange","Florida","Saint Cloud","1"
48,"Orange","Florida","Tampa","1"
48,"Orange","Florida","Union Park","2"
48,"Orange","Florida","Sanford","1"
48,"Orange","Florida","Palm Coast","1"
48,"Orange","Florida","Plymouth","3"
48,"Orange","Florida","University Of Central Fl","1"
48,"Orange","Florida","Winter Garden","661"
48,"Orange","Florida","Bay Lake","1"
48,"Orange","Florida","Gotha","55"
48,"Orange","Florida","Altamonte Springs","3"
48,"Orange","Florida","Lockhart","2"
48,"Orange","Florida","Eatonville","2"
48,"Orange","Florida","Orlando","13454"
48,"Orange","Florida","Haines City","1"
48,"Orange","Florida","Ocoee","583"
48,"Orange","Florida","Mount Dora","1"
48,"Orange","Florida","Clarcona","1"
48,"Orange","Florida","Olrando","1"
48,"Orange","Florida","Tewksbury","1"
48,"Orange","Florida","Forest City","2"
48,"Orange","Florida","Belle Isle","35"
48,"Orange","Florida","Kissimmee","9"
48,"Orange","Florida","Windermere","464"
48,"Orange","Florida","Winter Park","760"
48,"Orange","Florida","Winter Springs","1"
48,"Orange","Florida","Boca Raton","1"
48,"Orange","Florida","Azalea Park","3"
48,"Orange","Florida","Christmas","24"
48,"Orange","Florida","Sorrento","1"
48,"Orange","Florida","Alafaya","12"
48,"Orange","Florida","Celebration","2"
48,"Orange","Florida","Apopka","1002"
48,"Orange","Florida","Tangerine","2"
49,"Osceola","Florida","Buena Ventura Lakes","3"
49,"Osceola","Florida","Kissimmee","3315"
49,"Osceola","Florida","Saint Cloud","648"
49,"Osceola","Florida","Intercession City","3"
49,"Osceola","Florida","Kindred","6"
49,"Osceola","Florida","Harmony","5"
49,"Osceola","Florida","Reunion","7"
49,"Osceola","Florida","Poinciana","4"
49,"Osceola","Florida","Celebration","22"
49,"Osceola","Florida","Kenansville","4"
49,"Osceola","Florida","Davenport","2"
50,"Palm Beach","Florida","North Palm Beach","125"
50,"Palm Beach","Florida","Manalapan","1"
50,"Palm Beach","Florida","Palm Beach Gardens","677"
50,"Palm Beach","Florida","Unknown Out Of Area","1"
50,"Palm Beach","Florida","Ocean Ridge","5"
50,"Palm Beach","Florida","West Delray Beach","1"
50,"Palm Beach","Florida","Mangonia Park","6"
50,"Palm Beach","Florida","Tequesta","59"
50,"Palm Beach","Florida","West Palm Beach","5038"
50,"Palm Beach","Florida","New Church","1"
50,"Palm Beach","Florida","Belle Glade","647"
50,"Palm Beach","Florida","Royal Palm Beach","750"
50,"Palm Beach","Florida","Delray Beach","1375"
50,"Palm Beach","Florida","South Bay","298"
50,"Palm Beach","Florida","Palm Springs","149"
50,"Palm Beach","Florida","Riviera Beach","262"
50,"Palm Beach","Florida","Gulf Stream","3"
50,"Palm Beach","Florida","Lake Park","65"
50,"Palm Beach","Florida","Lake Worth","2936"
50,"Palm Beach","Florida","Haverhill","10"
50,"Palm Beach","Florida","Boca Raton","2511"
50,"Palm Beach","Florida","Greenacres","35"
50,"Palm Beach","Florida","Green Acres","1"
50,"Palm Beach","Florida","Jupiter","1056"
50,"Palm Beach","Florida","Rivera Beach","1"
50,"Palm Beach","Florida","Cloud Lake","3"
50,"Palm Beach","Florida","Juno Beach","18"
50,"Palm Beach","Florida","Lantana","228"
50,"Palm Beach","Florida","Boynton Beach","1826"
50,"Palm Beach","Florida","Unable To Obtain","1"
50,"Palm Beach","Florida","South Palm Beach","1"
50,"Palm Beach","Florida","Canal Point","18"
50,"Palm Beach","Florida","Singer Island","11"
50,"Palm Beach","Florida","Wellington","526"
50,"Palm Beach","Florida","Lake Harbor","2"
50,"Palm Beach","Florida","Palm Beach Shores","1"
50,"Palm Beach","Florida","Pahokee","304"
50,"Palm Beach","Florida","Loxahatchee Groves","1"
50,"Palm Beach","Florida","Hypoluxo","17"
50,"Palm Beach","Florida","Lake Worth Beach","1065"
50,"Palm Beach","Florida","Loxahatchee","301"
50,"Palm Beach","Florida","Palm Beach","59"
50,"Palm Beach","Florida","Atlantis","17"
50,"Palm Beach","Florida","Clewiston","1"
51,"Pasco","Florida","Wesley Chapel","580"
51,"Pasco","Florida","New Port Richey","914"
51,"Pasco","Florida","Land O Lakes","632"
51,"Pasco","Florida","Crystal Springs","1"
51,"Pasco","Florida","Odessa","11"
51,"Pasco","Florida","Elfers","2"
51,"Pasco","Florida","Clearwater","1"
51,"Pasco","Florida","Trinity","53"
51,"Pasco","Florida","Spring Hill","65"
51,"Pasco","Florida","Holiday","241"
51,"Pasco","Florida","Dade City","278"
51,"Pasco","Florida","Darien","1"
51,"Pasco","Florida","Lutz","6"
51,"Pasco","Florida","Zephyrhills","341"
51,"Pasco","Florida","Bayonet Point","7"
51,"Pasco","Florida","Lacoochee","2"
51,"Pasco","Florida","Port Richey","282"
51,"Pasco","Florida","San Antonio","21"
51,"Pasco","Florida","Seven Springs","1"
51,"Pasco","Florida","Hudson","264"
51,"Pasco","Florida","Saint Leo","2"
51,"Pasco","Florida","Ridge Manor","3"
51,"Pasco","Florida","Trilby","1"
52,"Pinellas","Florida","Seminole","549"
52,"Pinellas","Florida","Tarpon Springs","322"
52,"Pinellas","Florida","Pinellas Park","527"
52,"Pinellas","Florida","Kenneth City","40"
52,"Pinellas","Florida","Gulfport","60"
52,"Pinellas","Florida","Clearwater","1974"
52,"Pinellas","Florida","Largo","1098"
52,"Pinellas","Florida","Indian Rock Beach","1"
52,"Pinellas","Florida","Crystal Beach","12"
52,"Pinellas","Florida","North Redington Beach","6"
52,"Pinellas","Florida","Dunedin","262"
52,"Pinellas","Florida","South Pasadena","30"
52,"Pinellas","Florida","Lealman","2"
52,"Pinellas","Florida","Palm Harbor","591"
52,"Pinellas","Florida","Saint Petersburg","4744"
52,"Pinellas","Florida","Redington Beach","1"
52,"Pinellas","Florida","Tierra Verde","5"
52,"Pinellas","Florida","Homeless","1"
52,"Pinellas","Florida","Clearwater Beach","82"
52,"Pinellas","Florida","Indian Rocks Beach","35"
52,"Pinellas","Florida","Bay Pines","2"
52,"Pinellas","Florida","Hudson","1"
52,"Pinellas","Florida","Saint Pete Beach","5"
52,"Pinellas","Florida","Belleair Bluffs","3"
52,"Pinellas","Florida","Treasure Island","6"
52,"Pinellas","Florida","Belleair Beach","15"
52,"Pinellas","Florida","Indian Shores","1"
52,"Pinellas","Florida","Safety Harbor","146"
