"DEPCODE","County","State","City","Cases"
21,"Gilchrist","Florida","Fanning Springs","1"
22,"Glades","Florida","Moore Haven","116"
22,"Glades","Florida","Labelle","1"
22,"Glades","Florida","Palmdale","3"
23,"Gulf","Florida","Port Saint Joe","5"
23,"Gulf","Florida","Wewahitchka","4"
24,"Hamilton","Florida","Jasper","227"
24,"Hamilton","Florida","Jennings","44"
24,"Hamilton","Florida","White Springs","6"
25,"Hardee","Florida","Wauchula","99"
25,"Hardee","Florida","Ona","5"
25,"Hardee","Florida","Bowling Green","79"
25,"Hardee","Florida","Zolfo Springs","22"
26,"Hendry","Florida","Clewiston","460"
26,"Hendry","Florida","Felda","16"
26,"Hendry","Florida","Labelle","194"
26,"Hendry","Florida","Fort Denaud","4"
27,"Hernando","Florida","Weeki Wachee","4"
27,"Hernando","Florida","Brooksville","50"
27,"Hernando","Florida","Spring Hill","90"
28,"Highlands","Florida","Lake Placid","31"
28,"Highlands","Florida","Venus","5"
28,"Highlands","Florida","Avon Park","60"
28,"Highlands","Florida","Lorida","1"
28,"Highlands","Florida","Sebring","91"
29,"Hillsborough","Florida","Wimauma","73"
29,"Hillsborough","Florida","Homeless","1"
29,"Hillsborough","Florida","Perth Amboy","1"
29,"Hillsborough","Florida","Plant City","255"
29,"Hillsborough","Florida","Valrico","85"
29,"Hillsborough","Florida","Tampa Palms","1"
29,"Hillsborough","Florida","Seffner","70"
29,"Hillsborough","Florida","Lutz","81"
29,"Hillsborough","Florida","Ruskin","143"
29,"Hillsborough","Florida","Sun City Center","35"
29,"Hillsborough","Florida","Carrollwood","6"
29,"Hillsborough","Florida","Balm","1"
29,"Hillsborough","Florida","Thonotosassa","30"
29,"Hillsborough","Florida","Gibsonton","44"
29,"Hillsborough","Florida","Apollo Beach","38"
29,"Hillsborough","Florida","Dover","35"
29,"Hillsborough","Florida","Riverview","272"
29,"Hillsborough","Florida","Lithia","23"
29,"Hillsborough","Florida","Tampa","2,991"
29,"Hillsborough","Florida","Temple Terrace","11"
29,"Hillsborough","Florida","Brandon","274"
29,"Hillsborough","Florida","Sun City","3"
29,"Hillsborough","Florida","Odessa","32"
29,"Hillsborough","Florida","Westchase","1"
30,"Holmes","Florida","Westville","3"
30,"Holmes","Florida","Bonifay","28"
30,"Holmes","Florida","Graceville","1"
31,"Indian River","Florida","Sebastian","19"
31,"Indian River","Florida","Vero Beach","184"
31,"Indian River","Florida","Fellsmere","50"
31,"Indian River","Florida","Wabasso","1"
32,"Jackson","Florida","Marianna","95"
32,"Jackson","Florida","Bascom","3"
32,"Jackson","Florida","Cottondale","12"
32,"Jackson","Florida","Graceville","6"
32,"Jackson","Florida","Campbellton","2"
32,"Jackson","Florida","Malone","7"
32,"Jackson","Florida","Sneads","163"
32,"Jackson","Florida","Alford","4"
32,"Jackson","Florida","Grand Ridge","9"
32,"Jackson","Florida","Greenwood","13"
33,"Jefferson","Florida","Lamont","1"
33,"Jefferson","Florida","Monticello","30"
34,"Lafayette","Florida","Branford","1"
34,"Lafayette","Florida","Mayo","14"
35,"Lake","Florida","Leesburg","59"
35,"Lake","Florida","Astor","1"
35,"Lake","Florida","Mount Dora","34"
35,"Lake","Florida","Astatula","1"
35,"Lake","Florida","Paisley","1"
35,"Lake","Florida","Yalaha","1"
35,"Lake","Florida","Groveland","25"
35,"Lake","Florida","Umatilla","9"
35,"Lake","Florida","Mascotte","14"
35,"Lake","Florida","Sorrento","15"
35,"Lake","Florida","Tavares","127"
35,"Lake","Florida","Altoona","2"
35,"Lake","Florida","Montverde","5"
35,"Lake","Florida","Lady Lake","20"
35,"Lake","Florida","Clermont","141"
35,"Lake","Florida","Minneola","11"
35,"Lake","Florida","Grand Island","2"
35,"Lake","Florida","Fruitland Park","7"
35,"Lake","Florida","Okahumpka","1"
35,"Lake","Florida","The Villages","10"
35,"Lake","Florida","Howey-In-The-Hills","3"
35,"Lake","Florida","Eustis","70"
36,"Lee","Florida","Matlacha","4"
36,"Lee","Florida","Fort Myers","1,412"
36,"Lee","Florida","Lehigh","2"
36,"Lee","Florida","San Carlos Park","1"
36,"Lee","Florida","Miromar Lakes","2"
36,"Lee","Florida","Punta Gorda","1"
36,"Lee","Florida","Alva","11"
36,"Lee","Florida","Lehigh Acres","771"
36,"Lee","Florida","Fort Myers Beach","20"
36,"Lee","Florida","Boca Grande","1"
36,"Lee","Florida","Bonita Springs","215"
36,"Lee","Florida","Estero","84"
36,"Lee","Florida","Cape Coral","613"
36,"Lee","Florida","Sanibel","13"
36,"Lee","Florida","North Fort Myers","101"
36,"Lee","Florida","Bokeelia","1"
36,"Lee","Florida","Captiva","1"
36,"Lee","Florida","Saint James City","1"
36,"Lee","Florida","Buckingham","1"
36,"Lee","Florida","Tice","1"
37,"Leon","Florida","Tallahassee","459"
37,"Leon","Florida","Centerville","2"
38,"Levy","Florida","Yankeetown","2"
38,"Levy","Florida","Morriston","7"
38,"Levy","Florida","Chiefland","85"
38,"Levy","Florida","Williston","22"
38,"Levy","Florida","Bronson","16"
39,"Liberty","Florida","Bristol","217"
39,"Liberty","Florida","Hosford","3"
40,"Madison","Florida","Madison","68"
40,"Madison","Florida","Lee","7"
40,"Madison","Florida","Greenville","5"
40,"Madison","Florida","Pinetta","1"
41,"Manatee","Florida","Braden River","2"
41,"Manatee","Florida","Parrish","62"
41,"Manatee","Florida","Lakewood Ranch","16"
41,"Manatee","Florida","West Bradenton","1"
41,"Manatee","Florida","Palma Sola","2"
41,"Manatee","Florida","Tallevast","1"
41,"Manatee","Florida","Bradenton","1,047"
41,"Manatee","Florida","Long Boat Key","2"
41,"Manatee","Florida","Longboat Key","3"
41,"Manatee","Florida","University Park","2"
41,"Manatee","Florida","Ellenton","44"
41,"Manatee","Florida","Myakka City","42"
41,"Manatee","Florida","Wimauma","1"
41,"Manatee","Florida","Bradenton Beach","3"
41,"Manatee","Florida","Sarasota","44"
41,"Manatee","Florida","Holmes Beach","1"
41,"Manatee","Florida","Palmetto","253"
41,"Manatee","Florida","Bayshore Gardens","1"
42,"Marion","Florida","Summerfield","38"
42,"Marion","Florida","Silver Springs","5"
42,"Marion","Florida","The Villages","1"
42,"Marion","Florida","Anthony","3"
42,"Marion","Florida","Ocala","230"
42,"Marion","Florida","Oklawaha","1"
42,"Marion","Florida","Weirsdale","1"
42,"Marion","Florida","Ocklawaha","6"
42,"Marion","Florida","Fort Mccoy","1"
42,"Marion","Florida","Dunnellon","15"
42,"Marion","Florida","Citra","11"
42,"Marion","Florida","Belleview","17"
42,"Marion","Florida","Reddick","2"
43,"Martin","Florida","Indiantown","534"
43,"Martin","Florida","Miami","2"
43,"Martin","Florida","Okeechobee","1"
43,"Martin","Florida","Stuart","573"
43,"Martin","Florida","Hobe Sound","89"
43,"Martin","Florida","Jensen Beach","37"
43,"Martin","Florida","Palm City","73"
44,"Monroe","Florida","Cudjoe Key","1"
44,"Monroe","Florida","Summerland Key","3"
44,"Monroe","Florida","Sugarloaf","1"
44,"Monroe","Florida","Big Pine Key","1"
44,"Monroe","Florida","Key Largo","22"
44,"Monroe","Florida","Marathon","10"
44,"Monroe","Florida","Tavernier","27"
44,"Monroe","Florida","Key Colony Beach","1"
44,"Monroe","Florida","Key West","55"
44,"Monroe","Florida","Islamorada","3"
45,"Nassau","Florida","Callahan","17"
45,"Nassau","Florida","Yulee","17"
45,"Nassau","Florida","Hilliard","14"
45,"Nassau","Florida","Bryceville","3"
45,"Nassau","Florida","Fernandina Beach","37"
46,"Okaloosa","Florida","Niceville","41"
46,"Okaloosa","Florida","Eglin Air Force Base","5"
46,"Okaloosa","Florida","Laurel Hill","4"
46,"Okaloosa","Florida","Baker","2"
46,"Okaloosa","Florida","Valparaiso","2"
46,"Okaloosa","Florida","Destin","49"
46,"Okaloosa","Florida","Shalimar","20"
46,"Okaloosa","Florida","Fort Walton Beach","152"
46,"Okaloosa","Florida","Holt","2"
46,"Okaloosa","Florida","Mary Esther","24"
46,"Okaloosa","Florida","Crestview","48"
47,"Okeechobee","Florida","Okeechobee","185"
48,"Orange","Florida","Windermere","65"
48,"Orange","Florida","Christmas","7"
48,"Orange","Florida","Apopka","297"
48,"Orange","Florida","Zellwood","5"
48,"Orange","Florida","Maitland","35"
48,"Orange","Florida","Oakland","2"
48,"Orange","Florida","Oviedo","1"
48,"Orange","Florida","Pine Hills","1"
48,"Orange","Florida","Orlando","2,945"
48,"Orange","Florida","Aloma","1"
48,"Orange","Florida","Edgewood","1"
48,"Orange","Florida","Winter Garden","120"
48,"Orange","Florida","Pine Castle","1"
48,"Orange","Florida","Azalea Park","1"
48,"Orange","Florida","Alafaya","2"
48,"Orange","Florida","Winter Park","127"
48,"Orange","Florida","Gotha","12"
48,"Orange","Florida","Ocoee","109"
48,"Orange","Florida","Belle Isle","11"
49,"Osceola","Florida","Reunion","2"
49,"Osceola","Florida","Poinciana","3"
49,"Osceola","Florida","Celebration","7"
49,"Osceola","Florida","Saint Cloud","185"
49,"Osceola","Florida","Kissimmee","670"
49,"Osceola","Florida","Harmony","1"
49,"Osceola","Florida","Davenport","2"
49,"Osceola","Florida","Intercession City","2"
50,"Palm Beach","Florida","Lantana","111"
50,"Palm Beach","Florida","Lake Worth Beach","690"
50,"Palm Beach","Florida","South Bay","232"
50,"Palm Beach","Florida","South Palm Beach","1"
50,"Palm Beach","Florida","Juno Beach","10"
50,"Palm Beach","Florida","Mangonia Park","3"
50,"Palm Beach","Florida","West Delray Beach","1"
50,"Palm Beach","Florida","Delray Beach","685"
50,"Palm Beach","Florida","West Palm Beach","2,164"
50,"Palm Beach","Florida","Belle Glade","514"
50,"Palm Beach","Florida","Palm Beach Gardens","290"
50,"Palm Beach","Florida","Palm Springs","62"
50,"Palm Beach","Florida","Unknown Out Of Area","1"
50,"Palm Beach","Florida","North Palm Beach","44"
50,"Palm Beach","Florida","New Church","1"
50,"Palm Beach","Florida","Lake Worth","1,418"
50,"Palm Beach","Florida","Greenacres","27"
50,"Palm Beach","Florida","Riviera Beach","100"
50,"Palm Beach","Florida","Cloud Lake","2"
50,"Palm Beach","Florida","Tequesta","19"
50,"Palm Beach","Florida","Boca Raton","907"
50,"Palm Beach","Florida","Jupiter","466"
50,"Palm Beach","Florida","Loxahatchee Groves","1"
50,"Palm Beach","Florida","Manalapan","1"
50,"Palm Beach","Florida","Haverhill","3"
50,"Palm Beach","Florida","Palm Beach Shores","1"
50,"Palm Beach","Florida","Ocean Ridge","2"
50,"Palm Beach","Florida","Pahokee","198"
50,"Palm Beach","Florida","Hypoluxo","7"
50,"Palm Beach","Florida","Lake Park","23"
50,"Palm Beach","Florida","Boynton Beach","918"
50,"Palm Beach","Florida","Loxahatchee","89"
50,"Palm Beach","Florida","Atlantis","9"
50,"Palm Beach","Florida","Royal Palm Beach","311"
50,"Palm Beach","Florida","Singer Island","3"
50,"Palm Beach","Florida","Wellington","209"
50,"Palm Beach","Florida","Palm Beach","35"
50,"Palm Beach","Florida","Canal Point","10"
51,"Pasco","Florida","Holiday","39"
51,"Pasco","Florida","Zephyrhills","60"
51,"Pasco","Florida","Wesley Chapel","101"
51,"Pasco","Florida","Port Richey","49"
51,"Pasco","Florida","Land O Lakes","93"
51,"Pasco","Florida","Lutz","3"
51,"Pasco","Florida","Dade City","70"
51,"Pasco","Florida","Hudson","41"
51,"Pasco","Florida","Bayonet Point","1"
51,"Pasco","Florida","Seven Springs","1"
51,"Pasco","Florida","Crystal Springs","1"
51,"Pasco","Florida","Trinity","9"
51,"Pasco","Florida","Spring Hill","6"
51,"Pasco","Florida","Odessa","4"
51,"Pasco","Florida","Saint Leo","1"
51,"Pasco","Florida","San Antonio","3"
51,"Pasco","Florida","New Port Richey","121"
52,"Pinellas","Florida","Belleair Bluffs","3"
52,"Pinellas","Florida","Dunedin","42"
52,"Pinellas","Florida","Indian Rock Beach","1"
52,"Pinellas","Florida","Largo","290"
52,"Pinellas","Florida","Clearwater","425"
52,"Pinellas","Florida","Saint Petersburg","1,434"
52,"Pinellas","Florida","Homeless","1"
52,"Pinellas","Florida","Crystal Beach","2"
52,"Pinellas","Florida","Madeira Beach","6"
52,"Pinellas","Florida","Treasure Island","1"
52,"Pinellas","Florida","Belleair Beach","3"
52,"Pinellas","Florida","Tierra Verde","1"
52,"Pinellas","Florida","Oldsmar","21"
52,"Pinellas","Florida","North Redington Beach","3"
52,"Pinellas","Florida","Indian Shores","1"
52,"Pinellas","Florida","Seminole","192"
52,"Pinellas","Florida","Indian Rocks Beach","11"
52,"Pinellas","Florida","Pinellas Park","135"
52,"Pinellas","Florida","Saint Pete Beach","2"
52,"Pinellas","Florida","Pasadena","1"
52,"Pinellas","Florida","Belleair","3"
52,"Pinellas","Florida","Safety Harbor","24"
52,"Pinellas","Florida","Gulfport","11"
52,"Pinellas","Florida","Lealman","2"
52,"Pinellas","Florida","South Pasadena","8"
52,"Pinellas","Florida","Tarpon Springs","53"
52,"Pinellas","Florida","Clearwater Beach","22"
52,"Pinellas","Florida","Palm Harbor","114"
52,"Pinellas","Florida","Kenneth City","8"
52,"Pinellas","Florida","Bay Pines","2"
53,"Polk","Florida","Polk City","9"
53,"Polk","Florida","Champions Gate","1"
53,"Polk","Florida","Kathleen","2"
53,"Polk","Florida","Haines City","51"
53,"Polk","Florida","Mulberry","63"
53,"Polk","Florida","Eagle Lake","9"
53,"Polk","Florida","Gibsonia","1"
53,"Polk","Florida","Winter Haven","342"
53,"Polk","Florida","Wahneta","2"
53,"Polk","Florida","Fort Meade","38"
53,"Polk","Florida","Bartow","93"
53,"Polk","Florida","Gastonia","1"
53,"Polk","Florida","Bradley","1"
53,"Polk","Florida","Lake Alfred","14"
53,"Polk","Florida","Dundee","6"
53,"Polk","Florida","Homeland","1"
53,"Polk","Florida","Indian Lake Estates","1"
53,"Polk","Florida","Cypress Gardens","1"
53,"Polk","Florida","Lake Wales","83"
53,"Polk","Florida","Babson Park","4"
53,"Polk","Florida","Clermont","1"
53,"Polk","Florida","Kissimmee","70"
53,"Polk","Florida","Lake Hamilton","1"
53,"Polk","Florida","Poinciana","9"
53,"Polk","Florida","Auburndale","73"
53,"Polk","Florida","Frostproof","18"
53,"Polk","Florida","Waverly","4"
53,"Polk","Florida","Davenport","129"
53,"Polk","Florida","Lakeland","623"
54,"Putnam","Florida","Florahome","5"
54,"Putnam","Florida","San Mateo","3"
54,"Putnam","Florida","Crescent City","9"
54,"Putnam","Florida","Satsuma","4"
54,"Putnam","Florida","Hawthorne","2"
54,"Putnam","Florida","Interlachen","20"
54,"Putnam","Florida","East Palatka","15"
54,"Putnam","Florida","Melrose","5"
54,"Putnam","Florida","Hollister","3"
54,"Putnam","Florida","Welaka","1"
54,"Putnam","Florida","Pomona Park","3"
54,"Putnam","Florida","Palatka","138"
57,"Santa Rosa","Florida","Navarre","52"
57,"Santa Rosa","Florida","Gulf Breeze","42"
57,"Santa Rosa","Florida","Jay","4"
57,"Santa Rosa","Florida","Pace","22"
57,"Santa Rosa","Florida","Pensacola Beach","1"
57,"Santa Rosa","Florida","Milton","180"
58,"Sarasota","Florida","Nokomis","18"
58,"Sarasota","Florida","Siesta Key","1"
58,"Sarasota","Florida","North Port","127"
58,"Sarasota","Florida","Longboat Key","2"
58,"Sarasota","Florida","Osprey","10"
58,"Sarasota","Florida","Sarasota","552"
58,"Sarasota","Florida","Venice","80"
58,"Sarasota","Florida","Englewood","12"
58,"Sarasota","Florida","West Villages","1"
58,"Sarasota","Florida","North Venice","1"
59,"Seminole","Florida","Geneva","8"
59,"Seminole","Florida","Fern Park","2"
59,"Seminole","Florida","Lake Mary","92"
59,"Seminole","Florida","Sanford","183"
59,"Seminole","Florida","Altamonte Springs","170"
59,"Seminole","Florida","Heathrow","2"
59,"Seminole","Florida","Casselberry","108"
59,"Seminole","Florida","Longwood","94"
59,"Seminole","Florida","Winter Springs","82"
59,"Seminole","Florida","Chuluota","20"
59,"Seminole","Florida","Oviedo","196"
55,"St. Johns","Florida","Switzerland","1"
55,"St. Johns","Florida","Fruit Cove","1"
55,"St. Johns","Florida","Saint Johns","55"
55,"St. Johns","Florida","Elkton","1"
55,"St. Johns","Florida","Hastings","3"
55,"St. Johns","Florida","Saint Augustine","149"
55,"St. Johns","Florida","Jacksonville","23"
55,"St. Johns","Florida","Ponte Vedra","42"
55,"St. Johns","Florida","Ponte Vedra Beach","73"
56,"St. Lucie","Florida","Hutchinson Island","1"
56,"St. Lucie","Florida","Port Saint Lucie","695"
56,"St. Lucie","Florida","Ft Pierce","1"
56,"St. Lucie","Florida","Fort Pierce","338"
56,"St. Lucie","Florida","Unk","1"
60,"Sumter","Florida","Wildwood","9"
60,"Sumter","Florida","Lady Lake","6"
60,"Sumter","Florida","Webster","8"
60,"Sumter","Florida","Oxford","19"
60,"Sumter","Florida","Lake Panasoffkee","22"
60,"Sumter","Florida","Bushnell","122"
60,"Sumter","Florida","Sumterville","5"
60,"Sumter","Florida","Center Hill","1"
60,"Sumter","Florida","The Villages","72"
60,"Sumter","Florida","Coleman","4"
61,"Suwannee","Florida","Live Oak","191"
61,"Suwannee","Florida","Wellborn","4"
61,"Suwannee","Florida","Dowling Park","1"
61,"Suwannee","Florida","Lake City","1"
61,"Suwannee","Florida","O Brien","7"
61,"Suwannee","Florida","Branford","5"
61,"Suwannee","Florida","Mcalpin","8"
62,"Taylor","Florida","Perry","61"
63,"Union","Florida","Lake Butler","13"
63,"Union","Florida","Florida Dept Of Corrections","21"
63,"Union","Florida","Raiford","4"
64,"Volusia","Florida","New Smyrna Beach","39"
64,"Volusia","Florida","Ponce Inlet","1"
64,"Volusia","Florida","Ormond Beach","121"
64,"Volusia","Florida","South Daytona","14"
64,"Volusia","Florida","De Leon Springs","9"
64,"Volusia","Florida","Deland","109"
64,"Volusia","Florida","Oak Hill","5"
64,"Volusia","Florida","Orange City","51"
64,"Volusia","Florida","Pierson","4"
64,"Volusia","Florida","Daytona Beach","330"
64,"Volusia","Florida","Edgewater","23"
64,"Volusia","Florida","Lake Helen","5"
64,"Volusia","Florida","Debary","56"
64,"Volusia","Florida","Deltona","149"
64,"Volusia","Florida","Holly Hill","43"
64,"Volusia","Florida","Port Orange","76"
65,"Wakulla","Florida","Sopchoppy","2"
65,"Wakulla","Florida","Crawfordville","33"
66,"Walton","Florida","Defuniak Springs","85"
66,"Walton","Florida","Destin","1"
66,"Walton","Florida","Westville","1"
66,"Walton","Florida","Santa Rosa Beach","26"
66,"Walton","Florida","Paxton","1"
66,"Walton","Florida","Freeport","10"
66,"Walton","Florida","Miramar Beach","5"
66,"Walton","Florida","Point Washington","1"
66,"Walton","Florida","Ponce De Leon","1"
67,"Washington","Florida","Vernon","7"
67,"Washington","Florida","Chipley","80"
67,"Washington","Florida","Caryville","1"
67,"Washington","Florida","Bonifay","3"
