"DEPCODE","County","State","City","Cases"
10,"Clay","Florida","Orange Park","802"
10,"Clay","Florida","Fleming Island","202"
10,"Clay","Florida","Keystone Heights","36"
10,"Clay","Florida","Middleburg","336"
11,"Collier","Florida","Chokoloskee","1"
11,"Collier","Florida","Everglades City","1"
11,"Collier","Florida","Bonita Springs","1"
11,"Collier","Florida","Apo","1"
11,"Collier","Florida","Naples","4547"
11,"Collier","Florida","Marco Island","58"
11,"Collier","Florida","Estero","1"
11,"Collier","Florida","Goodland","2"
11,"Collier","Florida","Immokalee","1797"
11,"Collier","Florida","Ave Maria","52"
11,"Collier","Florida","Ochopee","17"
12,"Columbia","Florida","Fort White","43"
12,"Columbia","Florida","Orlando","1"
12,"Columbia","Florida","Lake City","878"
12,"Columbia","Florida","Live Oak","1"
13,"Dade","Florida","Miami","44361"
13,"Dade","Florida","Surfside","28"
13,"Dade","Florida","Indian Creek Village","1"
13,"Dade","Florida","Key Biscayne","180"
13,"Dade","Florida","Hialeah","10108"
13,"Dade","Florida","Goulds","8"
13,"Dade","Florida","Opa Locka","1519"
13,"Dade","Florida","Bay Harbor Islands","8"
13,"Dade","Florida","Cutler Bay","26"
13,"Dade","Florida","Homestead","4998"
13,"Dade","Florida","Miamf","1"
13,"Dade","Florida","Miami Beach","2077"
13,"Dade","Florida","Carol City","85"
13,"Dade","Florida","Palmetto Bay","109"
13,"Dade","Florida","Doral","986"
13,"Dade","Florida","Miami Shores","11"
13,"Dade","Florida","South Miami","333"
13,"Dade","Florida","Naranja","16"
13,"Dade","Florida","Xifamk","1"
13,"Dade","Florida","Saint Petersburg","1"
13,"Dade","Florida","Medley","67"
13,"Dade","Florida","Fl","1"
13,"Dade","Florida","North Miami","724"
13,"Dade","Florida","El Portal","33"
13,"Dade","Florida","West Miami","42"
13,"Dade","Florida","Hialeah Gardens","15"
13,"Dade","Florida","Village Of Palmetto Bay","11"
13,"Dade","Florida","Sunny Isles Beach","19"
13,"Dade","Florida","Miami Gardens","1930"
13,"Dade","Florida","Miamksaohes","1"
13,"Dade","Florida","Aollywoss","1"
13,"Dade","Florida","Princeton","18"
13,"Dade","Florida","Sweetwater","13"
13,"Dade","Florida","Coral Gables","610"
13,"Dade","Florida","Leisure City","3"
13,"Dade","Florida","Miami Springs","17"
13,"Dade","Florida","Golden Beach","10"
13,"Dade","Florida","Fisher Island","2"
13,"Dade","Florida","Kendall","13"
13,"Dade","Florida","Perrine","3"
13,"Dade","Florida","Everett","1"
13,"Dade","Florida","Everglades National Park","1"
13,"Dade","Florida","Florida City","661"
13,"Dade","Florida","Virginia Gardens","1"
13,"Dade","Florida","Bal Harbour","31"
13,"Dade","Florida","University Of Miami","1"
13,"Dade","Florida","North Bay Village","14"
13,"Dade","Florida","North Miami Beach","1087"
13,"Dade","Florida","Austin","1"
13,"Dade","Florida","Quail Heights","1"
13,"Dade","Florida","Cutler Ridge","3"
13,"Dade","Florida","Pinecrest","213"
13,"Dade","Florida","Coconut Grove","32"
13,"Dade","Florida","Miami Lakes","388"
13,"Dade","Florida","Aventura","423"
13,"Dade","Florida","Biscayne Park","29"
14,"Desoto","Florida","Lake Suzy","9"
14,"Desoto","Florida","Arcadia","880"
14,"Desoto","Florida","Nocatee","10"
15,"Dixie","Florida","Old Town","80"
15,"Dixie","Florida","Steinhatchee","3"
15,"Dixie","Florida","Horseshoe Beach","1"
15,"Dixie","Florida","Cross City","45"
16,"Duval","Florida","Atlantic Beach","221"
16,"Duval","Florida","Jacksonville Naval Hospital","1"
16,"Duval","Florida","Mayport Naval Housing","3"
16,"Duval","Florida","Jacksonville Naval Air Station","1"
16,"Duval","Florida","Fpo","3"
16,"Duval","Florida","Mayport Naval Station","1"
16,"Duval","Florida","Jupiter","1"
16,"Duval","Florida","Mayport","4"
16,"Duval","Florida","Jacksonville","12952"
16,"Duval","Florida","Maxville","2"
16,"Duval","Florida","Jacksonville Beach","498"
16,"Duval","Florida","Baldwin","10"
16,"Duval","Florida","Saint Johns","1"
16,"Duval","Florida","Dinsmore","3"
16,"Duval","Florida","Neptune Beach","109"
17,"Escambia","Florida","Walnut Hill","6"
17,"Escambia","Florida","Cantonment","325"
17,"Escambia","Florida","Bellview","8"
17,"Escambia","Florida","Century","31"
17,"Escambia","Florida","Alva","1"
17,"Escambia","Florida","Gonzalez","1"
17,"Escambia","Florida","Pensacola Naval Hospital","1"
17,"Escambia","Florida","Pensacola Beach","1"
17,"Escambia","Florida","Perdido Key","4"
17,"Escambia","Florida","Molino","58"
17,"Escambia","Florida","Milton","1"
17,"Escambia","Florida","Pensacola","3632"
17,"Escambia","Florida","Gulf Breeze","2"
17,"Escambia","Florida","Mcdavid","17"
18,"Flagler","Florida","Palm Coast","408"
18,"Flagler","Florida","Flagler Beach","51"
18,"Flagler","Florida","Bunnell","58"
18,"Flagler","Florida","Beverly Beach","1"
19,"Franklin","Florida","Carrabelle","10"
19,"Franklin","Florida","Eastpoint","13"
19,"Franklin","Florida","Apalachicola","20"
20,"Gadsden","Florida","Midway","50"
20,"Gadsden","Florida","Chattahoochee","40"
20,"Gadsden","Florida","Havana","72"
20,"Gadsden","Florida","Greensboro","14"
20,"Gadsden","Florida","Quincy","446"
20,"Gadsden","Florida","Gretna","31"
21,"Gilchrist","Florida","Trenton","113"
21,"Gilchrist","Florida","Bell","43"
21,"Gilchrist","Florida","Fanning Springs","1"
22,"Glades","Florida","Moore Haven","196"
22,"Glades","Florida","Labelle","6"
22,"Glades","Florida","Palmdale","3"
23,"Gulf","Florida","Wewahitchka","32"
23,"Gulf","Florida","Port Saint Joe","55"
24,"Hamilton","Florida","White Springs","17"
24,"Hamilton","Florida","Jasper","337"
24,"Hamilton","Florida","Jennings","85"
25,"Hardee","Florida","Zolfo Springs","67"
25,"Hardee","Florida","Ona","9"
25,"Hardee","Florida","Bowling Green","131"
25,"Hardee","Florida","Wauchula","301"
26,"Hendry","Florida","Felda","22"
26,"Hendry","Florida","Labelle","456"
26,"Hendry","Florida","Fort Denaud","10"
26,"Hendry","Florida","Clewiston","666"
27,"Hernando","Florida","Hernando Beach","3"
27,"Hernando","Florida","Nobleton","4"
27,"Hernando","Florida","Weeki Wachee","38"
27,"Hernando","Florida","Brooksville","301"
27,"Hernando","Florida","Spring Hill","571"
28,"Highlands","Florida","Avon Park","211"
28,"Highlands","Florida","Sebring","264"
28,"Highlands","Florida","Lorida","4"
28,"Highlands","Florida","Venus","6"
28,"Highlands","Florida","Lake Placid","80"
29,"Hillsborough","Florida","Sun City","8"
29,"Hillsborough","Florida","Brandon","1441"
29,"Hillsborough","Florida","Durant","2"
29,"Hillsborough","Florida","Temple Terrace","16"
29,"Hillsborough","Florida","Gibsonton","207"
29,"Hillsborough","Florida","Clearwater","1"
29,"Hillsborough","Florida","Palma Ceia","1"
29,"Hillsborough","Florida","Mango","4"
29,"Hillsborough","Florida","Ruskin","572"
29,"Hillsborough","Florida","Lithia","155"
29,"Hillsborough","Florida","Arnondale","1"
29,"Hillsborough","Florida","Apollo Beach","171"
29,"Hillsborough","Florida","Town N Country","1"
29,"Hillsborough","Florida","Seffner","343"
29,"Hillsborough","Florida","Lutz","559"
29,"Hillsborough","Florida","Sydney","6"
29,"Hillsborough","Florida","Venice","1"
29,"Hillsborough","Florida","Balm","8"
29,"Hillsborough","Florida","Valrico","540"
29,"Hillsborough","Florida","Wimauma","476"
29,"Hillsborough","Florida","Land O Lakes","2"
29,"Hillsborough","Florida","Sun City Center","153"
29,"Hillsborough","Florida","Ybor City","3"
29,"Hillsborough","Florida","Perth Amboy","1"
29,"Hillsborough","Florida","University Of Tampa","1"
29,"Hillsborough","Florida","Riverview","1256"
29,"Hillsborough","Florida","Tampa Palms","1"
29,"Hillsborough","Florida","Northdale","4"
29,"Hillsborough","Florida","Dover","255"
29,"Hillsborough","Florida","Homeless","1"
29,"Hillsborough","Florida","Plant City","1153"
29,"Hillsborough","Florida","Carrollwood","13"
29,"Hillsborough","Florida","Tampa","12965"
29,"Hillsborough","Florida","Odessa","241"
29,"Hillsborough","Florida","Westchase","3"
29,"Hillsborough","Florida","Thonotosassa","96"
29,"Hillsborough","Florida","Mulberry","2"
30,"Holmes","Florida","Ponce De Leon","3"
30,"Holmes","Florida","Bonifay","227"
30,"Holmes","Florida","Graceville","3"
30,"Holmes","Florida","Westville","7"
31,"Indian River","Florida","Indian River Shores","1"
31,"Indian River","Florida","Wabasso","3"
31,"Indian River","Florida","Fellsmere","271"
31,"Indian River","Florida","Sebastian","136"
31,"Indian River","Florida","Vero Beach","899"
32,"Jackson","Florida","Campbellton","4"
32,"Jackson","Florida","Sneads","185"
32,"Jackson","Florida","Greenwood","39"
32,"Jackson","Florida","Cottondale","26"
32,"Jackson","Florida","Alford","15"
32,"Jackson","Florida","Malone","17"
32,"Jackson","Florida","Bascom","7"
32,"Jackson","Florida","Graceville","52"
32,"Jackson","Florida","Marianna","232"
32,"Jackson","Florida","Grand Ridge","21"
33,"Jefferson","Florida","Monticello","76"
33,"Jefferson","Florida","Lamont","7"
34,"Lafayette","Florida","Mayo","57"
34,"Lafayette","Florida","Branford","2"
35,"Lake","Florida","Fruitland Park","46"
35,"Lake","Florida","The Villages","16"
35,"Lake","Florida","Groveland","196"
35,"Lake","Florida","Tavares","421"
35,"Lake","Florida","Mascotte","109"
35,"Lake","Florida","Mount Plymouth","3"
35,"Lake","Florida","Mount Dora","196"
35,"Lake","Florida","Umatilla","44"
35,"Lake","Florida","Minneola","81"
35,"Lake","Florida","Paisley","11"
35,"Lake","Florida","Astatula","13"
35,"Lake","Florida","Leesburg","388"
35,"Lake","Florida","Clermont","732"
35,"Lake","Florida","Okahumpka","11"
35,"Lake","Florida","Yalaha","13"
35,"Lake","Florida","Ferndale","3"
35,"Lake","Florida","Altoona","7"
35,"Lake","Florida","Eustis","255"
35,"Lake","Florida","Howey-In-The-Hills","19"
35,"Lake","Florida","Lady Lake","89"
35,"Lake","Florida","Grand Island","26"
35,"Lake","Florida","Sorrento","71"
35,"Lake","Florida","Astor","17"
35,"Lake","Florida","Montverde","53"
36,"Lee","Florida","Estero","241"
36,"Lee","Florida","Cape Coral","2284"
36,"Lee","Florida","Boca Grande","2"
36,"Lee","Florida","Fort Myers","4579"
36,"Lee","Florida","Captiva","3"
36,"Lee","Florida","Miami","1"
36,"Lee","Florida","Alva","58"
36,"Lee","Florida","Bonita Springs","738"
36,"Lee","Florida","Immokalee","1"
36,"Lee","Florida","Sanibel","29"
36,"Lee","Florida","Matlacha","7"
36,"Lee","Florida","Buckingham","2"
36,"Lee","Florida","Lehigh","4"
36,"Lee","Florida","Saint James City","13"
36,"Lee","Florida","San Carlos Park","2"
36,"Lee","Florida","Lehigh Acres","2143"
36,"Lee","Florida","Tice","7"
36,"Lee","Florida","Bokeelia","17"
36,"Lee","Florida","Miromar Lakes","3"
36,"Lee","Florida","North Fort Myers","358"
36,"Lee","Florida","Fort Myers Beach","47"
36,"Lee","Florida","South Fort Myers","1"
37,"Leon","Florida","Florida State University","13"
37,"Leon","Florida","Centerville","3"
37,"Leon","Florida","Woodville","1"
37,"Leon","Florida","Tallahassee","2506"
37,"Leon","Florida","Miccosukee","1"
38,"Levy","Florida","Archer","2"
38,"Levy","Florida","Chiefland","118"
38,"Levy","Florida","Morriston","15"
38,"Levy","Florida","Yankeetown","2"
38,"Levy","Florida","Bronson","46"
38,"Levy","Florida","Inglis","6"
38,"Levy","Florida","Williston","77"
38,"Levy","Florida","Cedar Key","3"
39,"Liberty","Florida","Hosford","16"
39,"Liberty","Florida","Bristol","254"
40,"Madison","Florida","Greenville","29"
40,"Madison","Florida","Pinetta","6"
40,"Madison","Florida","Madison","250"
40,"Madison","Florida","Lee","19"
41,"Manatee","Florida","Cortez","1"
41,"Manatee","Florida","Ellenton","158"
41,"Manatee","Florida","North Port","1"
41,"Manatee","Florida","University Park","2"
41,"Manatee","Florida","Bradenton","3780"
41,"Manatee","Florida","Anna Maria","2"
41,"Manatee","Florida","Terra Ceia","6"
41,"Manatee","Florida","Parrish","226"
41,"Manatee","Florida","Bayshore Gardens","1"
41,"Manatee","Florida","Holmes Beach","11"
41,"Manatee","Florida","Braden River","3"
41,"Manatee","Florida","Longboat Key","11"
41,"Manatee","Florida","Sarasota","251"
41,"Manatee","Florida","Oneco","3"
41,"Manatee","Florida","Tallevast","4"
41,"Manatee","Florida","Long Boat Key","4"
41,"Manatee","Florida","Duette","2"
41,"Manatee","Florida","Bradenton Beach","15"
41,"Manatee","Florida","Palmetto","850"
41,"Manatee","Florida","Samoset","1"
41,"Manatee","Florida","West Bradenton","1"
41,"Manatee","Florida","Palma Sola","3"
41,"Manatee","Florida","Rubonia","2"
41,"Manatee","Florida","Wimauma","1"
41,"Manatee","Florida","Lakewood Ranch","35"
41,"Manatee","Florida","Venice","1"
41,"Manatee","Florida","Myakka City","93"
41,"Manatee","Florida","Saint Cloud","1"
42,"Marion","Florida","Summerfield","130"
42,"Marion","Florida","Anthony","12"
42,"Marion","Florida","Candler","3"
42,"Marion","Florida","Citra","30"
42,"Marion","Florida","Oklawaha","1"
42,"Marion","Florida","Ocklawaha","22"
42,"Marion","Florida","Weirsdale","13"
42,"Marion","Florida","Reddick","17"
42,"Marion","Florida","Dunnellon","84"
42,"Marion","Florida","The Villages","1"
42,"Marion","Florida","East Lake","3"
42,"Marion","Florida","Belleview","113"
42,"Marion","Florida","Orange Lake","1"
42,"Marion","Florida","Silver Springs","24"
42,"Marion","Florida","Fort Mccoy","4"
42,"Marion","Florida","Ocala","1368"
43,"Martin","Florida","Okeechobee","1"
43,"Martin","Florida","Jensen Beach","116"
43,"Martin","Florida","Miami","2"
43,"Martin","Florida","Hobe Sound","186"
43,"Martin","Florida","Indiantown","826"
43,"Martin","Florida","Palm City","243"
43,"Martin","Florida","Ocean Breeze","1"
43,"Martin","Florida","Stuart","1472"
43,"Martin","Florida","Sewalls Point","1"
44,"Monroe","Florida","Key West","263"
44,"Monroe","Florida","Key Largo","107"
44,"Monroe","Florida","Long Key","1"
44,"Monroe","Florida","Ramrod Key","1"
44,"Monroe","Florida","Summerland Key","11"
44,"Monroe","Florida","Key Colony Beach","4"
44,"Monroe","Florida","Stock Island","15"
44,"Monroe","Florida","Cudjoe Key","2"
44,"Monroe","Florida","Islamorada","35"
44,"Monroe","Florida","Homeless","1"
44,"Monroe","Florida","Big Pine Key","17"
44,"Monroe","Florida","Tavernier","69"
44,"Monroe","Florida","Marathon","77"
44,"Monroe","Florida","Sugarloaf","2"
45,"Nassau","Florida","Fernandina","1"
45,"Nassau","Florida","Hilliard","59"
45,"Nassau","Florida","Callahan","92"
45,"Nassau","Florida","Yulee","127"
45,"Nassau","Florida","Fernandina Beach","253"
45,"Nassau","Florida","Bryceville","13"
46,"Okaloosa","Florida","Holt","6"
46,"Okaloosa","Florida","Niceville","169"
46,"Okaloosa","Florida","Laurel Hill","14"
46,"Okaloosa","Florida","Shalimar","92"
46,"Okaloosa","Florida","Milligan","1"
46,"Okaloosa","Florida","Eglin Air Force Base","12"
46,"Okaloosa","Florida","Valparaiso","11"
46,"Okaloosa","Florida","Destin","228"
46,"Okaloosa","Florida","Baker","27"
46,"Okaloosa","Florida","Fort Walton Beach","539"
46,"Okaloosa","Florida","Crestview","305"
46,"Okaloosa","Florida","Hurlburt Field","1"
46,"Okaloosa","Florida","Mary Esther","83"
47,"Okeechobee","Florida","Okeechobee","580"
47,"Okeechobee","Florida","Yeehaw","1"
48,"Orange","Florida","Maitland","368"
48,"Orange","Florida","Kissimmee","11"
48,"Orange","Florida","Ocoee","647"
48,"Orange","Florida","Tewksbury","1"
48,"Orange","Florida","Boca Raton","1"
48,"Orange","Florida","Forest City","2"
48,"Orange","Florida","Sanford","1"
48,"Orange","Florida","Pine Hills","2"
48,"Orange","Florida","Clermont","1"
48,"Orange","Florida","Winter Park","842"
48,"Orange","Florida","Sorrento","1"
48,"Orange","Florida","Plymouth","3"
48,"Orange","Florida","Sand Lake","2"
48,"Orange","Florida","Winter Garden","748"
48,"Orange","Florida","Wintergarden","1"
48,"Orange","Florida","Edgewood","11"
48,"Orange","Florida","Tangerine","2"
48,"Orange","Florida","Franklin","1"
48,"Orange","Florida","Clarcona","1"
48,"Orange","Florida","Lockhart","2"
48,"Orange","Florida","Pine Castle","1"
48,"Orange","Florida","University Of Central Fl","1"
48,"Orange","Florida","Union Park","2"
48,"Orange","Florida","Palm Coast","1"
48,"Orange","Florida","Alafaya","12"
48,"Orange","Florida","Christmas","24"
48,"Orange","Florida","Orlando","14851"
48,"Orange","Florida","Celebration","2"
48,"Orange","Florida","Oakland","41"
48,"Orange","Florida","Gotha","60"
48,"Orange","Florida","Haines City","1"
48,"Orange","Florida","Windermere","519"
48,"Orange","Florida","Eatonville","2"
48,"Orange","Florida","Aloma","2"
48,"Orange","Florida","Mount Dora","1"
48,"Orange","Florida","Winter Springs","1"
48,"Orange","Florida","Zellwood","36"
48,"Orange","Florida","Valrico","1"
48,"Orange","Florida","Olrando","1"
48,"Orange","Florida","Homossa","1"
48,"Orange","Florida","Apopka","1131"
48,"Orange","Florida","Belle Isle","38"
48,"Orange","Florida","Tampa","1"
48,"Orange","Florida","Hiawassee","5"
48,"Orange","Florida","Altamonte Springs","3"
48,"Orange","Florida","Saint Cloud","1"
48,"Orange","Florida","Bay Lake","1"
48,"Orange","Florida","Azalea Park","3"
49,"Osceola","Florida","Saint Cloud","717"
49,"Osceola","Florida","Poinciana","4"
49,"Osceola","Florida","Orlando","1"
49,"Osceola","Florida","Harmony","6"
49,"Osceola","Florida","Buena Ventura Lakes","5"
49,"Osceola","Florida","Davenport","3"
49,"Osceola","Florida","Kissimmee","3811"
49,"Osceola","Florida","Kindred","8"
49,"Osceola","Florida","Kenansville","4"
49,"Osceola","Florida","Intercession City","3"
49,"Osceola","Florida","Reunion","7"
49,"Osceola","Florida","Celebration","23"
50,"Palm Beach","Florida","Gulf Stream","3"
50,"Palm Beach","Florida","Atlantis","17"
50,"Palm Beach","Florida","Unknown Out Of Area","1"
50,"Palm Beach","Florida","Manalapan","1"
50,"Palm Beach","Florida","Loxahatchee Groves","2"
50,"Palm Beach","Florida","Lantana","250"
50,"Palm Beach","Florida","Lake Harbor","2"
50,"Palm Beach","Florida","Boca Raton","2780"
50,"Palm Beach","Florida","Ocean Ridge","5"
50,"Palm Beach","Florida","Port Saint Lucie","1"
50,"Palm Beach","Florida","Palm Beach Gardens","725"
50,"Palm Beach","Florida","Juno Beach","20"
50,"Palm Beach","Florida","Lake Worth Beach","1119"
50,"Palm Beach","Florida","Loxahatchee","354"
50,"Palm Beach","Florida","West Delray Beach","4"
50,"Palm Beach","Florida","Mangonia Park","7"
50,"Palm Beach","Florida","Boynton Beach","2012"
50,"Palm Beach","Florida","South Bay","301"
50,"Palm Beach","Florida","New Church","1"
50,"Palm Beach","Florida","Unable To Obtain","1"
50,"Palm Beach","Florida","Palm Springs","157"
50,"Palm Beach","Florida","North Palm Beach","145"
50,"Palm Beach","Florida","Clewiston","2"
50,"Palm Beach","Florida","Pahokee","315"
50,"Palm Beach","Florida","Greenacres","35"
50,"Palm Beach","Florida","Green Acres","2"
50,"Palm Beach","Florida","West Palm Beach","5447"
50,"Palm Beach","Florida","Rivera Beach","1"
50,"Palm Beach","Florida","Palm Beach Shores","1"
50,"Palm Beach","Florida","Wellington","584"
50,"Palm Beach","Florida","Canal Point","23"
50,"Palm Beach","Florida","Haverhill","11"
50,"Palm Beach","Florida","Riviera Beach","292"
50,"Palm Beach","Florida","Jupiter","1134"
50,"Palm Beach","Florida","South Palm Beach","1"
50,"Palm Beach","Florida","Singer Island","11"
50,"Palm Beach","Florida","Delray Beach","1506"
50,"Palm Beach","Florida","Royal Palm Beach","831"
50,"Palm Beach","Florida","Palm Beach","62"
50,"Palm Beach","Florida","Cloud Lake","4"
50,"Palm Beach","Florida","Lake Worth","3162"
50,"Palm Beach","Florida","Tequesta","61"
50,"Palm Beach","Florida","Lake Park","66"
50,"Palm Beach","Florida","Hypoluxo","20"
50,"Palm Beach","Florida","Belle Glade","658"
51,"Pasco","Florida","Elfers","3"
51,"Pasco","Florida","Wesley Chapel","639"
51,"Pasco","Florida","Odessa","12"
51,"Pasco","Florida","Ridge Manor","4"
51,"Pasco","Florida","Clearwater","1"
51,"Pasco","Florida","Port Richey","342"
51,"Pasco","Florida","Darien","1"
51,"Pasco","Florida","Trinity","58"
51,"Pasco","Florida","Lutz","6"
51,"Pasco","Florida","Dade City","311"
51,"Pasco","Florida","Land O Lakes","688"
51,"Pasco","Florida","Hudson","307"
51,"Pasco","Florida","Zephyrhills","368"
51,"Pasco","Florida","Spring Hill","76"
51,"Pasco","Florida","Holiday","291"
51,"Pasco","Florida","Seven Springs","1"
51,"Pasco","Florida","Crystal Springs","2"
51,"Pasco","Florida","Trilby","1"
51,"Pasco","Florida","New Port Richey","1027"
51,"Pasco","Florida","Lacoochee","3"
51,"Pasco","Florida","Bayonet Point","7"
51,"Pasco","Florida","San Antonio","25"
51,"Pasco","Florida","Saint Leo","2"
52,"Pinellas","Florida","Oldsmar","186"
52,"Pinellas","Florida","Tarpon Springs","351"
52,"Pinellas","Florida","Lealman","2"
52,"Pinellas","Florida","Tierra Verde","8"
52,"Pinellas","Florida","Saint Petersburg","5237"
52,"Pinellas","Florida","Largo","1234"
52,"Pinellas","Florida","Belleair Bluffs","3"
52,"Pinellas","Florida","Saint Pete Beach","5"
52,"Pinellas","Florida","Belleair Beach","16"
52,"Pinellas","Florida","Gulfport","66"
52,"Pinellas","Florida","North Redington Beach","6"
52,"Pinellas","Florida","Treasure Island","7"
52,"Pinellas","Florida","Seminole","603"
52,"Pinellas","Florida","Kenneth City","45"
52,"Pinellas","Florida","Homeless","1"
52,"Pinellas","Florida","Safety Harbor","159"
52,"Pinellas","Florida","Indian Rock Beach","1"
52,"Pinellas","Florida","Indian Rocks Beach","38"
52,"Pinellas","Florida","Clearwater","2273"
52,"Pinellas","Florida","Pasadena","2"
